"NUM";"TITLE";"PRICE";"SALEPRICE";"SALEPER";"DESCRIPTION";"IMGDATA";"GAMEIMG";"URL";"VARIA"
42;"Blasphemous";"₩ 26,000";"₩ 6,500";"-75%";"Blasphemous는 Cvstodia 세계의 악몽 속에서 숙련된 핵 앤 슬레시 전투를 펼치는 잔혹한 액션 플랫폼 게임입니다 탐험하면서 능력을 업그레이드하고 여러분의 앞을 가로막는 수많은 적들에게 참혹한 처형을 내리고 영겁의 지옥을 파괴하세요";"https://cdn.akamai.steamstatic.com/steam/apps/774361/header.jpg?t=1694433820";"https://cdn.akamai.steamstatic.com/steam/apps/774361/ss_770720a3db9408ae7ae6625ba157bfb9195a3a68.1920x1080.jpg?t=1694433820";"https://store.steampowered.com/app/774361/Blasphemous?snr=1_2300_4__salebrowseall";1
43;"EZ2ON REBOOT : R - PRESTIGE PASS";"₩ 39,700";"₩ 31,760";"-20%";"";"https://cdn.akamai.steamstatic.com/steam/apps/1926210/header.jpg?t=1671461587";"https://cdn.akamai.steamstatic.com/steam/apps/1926210/ss_ca02e66142243803d15c8fe5cbf7a5fb06088041.1920x1080.jpg?t=1671461587";"https://store.steampowered.com/app/1926210/EZ2ON_REBOOT__R__PRESTIGE_PASS?snr=1_2300_4__salebrowseall";1
44;"Ship of Fools";"₩ 24,750";"₩ 12,370";"-50%";"Ship of Fools는 바다에서 항해하며 즐기는 로그라이트 게임입니다 폭풍우가 몰아치는 열도의 바다를 항해하며 대포를 조종하고 바다 괴물을 상대해보세요 여러분은 재앙을 막아설 정도의 용감함을 가지고 계신가요";"https://cdn.akamai.steamstatic.com/steam/apps/1286580/header_alt_assets_1.jpg?t=1699521741";"https://cdn.akamai.steamstatic.com/steam/apps/1286580/ss_f1fd6422f8e242591fd155fa599f2062fe7fa155.1920x1080.jpg?t=1699521741";"https://store.steampowered.com/app/1286580/Ship_of_Fools?snr=1_2300_4__salebrowseall";1
45;"MELTY BLOOD: TYPE LUMINA";"₩ 54,800";"₩ 27,400";"-50%";"TYPEMOON이 만든 장편 전기 비주얼 노벨 월희의 세계관 속에서 그려지는 2D 대전 격투 게임 시리즈의 최신작 월희 A piece of blue glass moon의 캐릭터들이 펼치는 싸움 이야기가 지금 다시 막을 올린다";"https://cdn.akamai.steamstatic.com/steam/apps/1372280/header.jpg?t=1699496408";"https://cdn.akamai.steamstatic.com/steam/apps/1372280/ss_b95940df623350d234943804bb557d3b3ccd4b31.1920x1080.jpg?t=1699496408";"https://store.steampowered.com/app/1372280/MELTY_BLOOD_TYPE_LUMINA?snr=1_2300_4__salebrowseall";1
46;"Ni no Kuni Wrath of the White Witch™ Remastered";"₩ 54,800";"₩ 8,220";"-85%";"또 하나의 세계인 Ni no Kuni Wrath of the White Witch Remastered로 다시 한번 여행을 떠나 보세요 LEVEL5의 고전적인 이야기가 훨씬 뛰어난 그래픽과 성능으로 돌아옵니다";"https://cdn.akamai.steamstatic.com/steam/apps/798460/header.jpg?t=1605603000";"https://cdn.akamai.steamstatic.com/steam/apps/798460/ss_927a350f64c6e2be8a35df3e64e2110a6d725be4.1920x1080.jpg?t=1605603000";"https://store.steampowered.com/app/798460/Ni_no_Kuni_Wrath_of_the_White_Witch_Remastered?snr=1_2300_4__salebrowseall";1
47;"Peglin";"₩ 20,500";"₩ 15,370";"-25%";"페글린은 파칭코 로그라이크 게임입니다 특별한 오브를 모으고 페그를 터뜨려 데미지를 딜하면서 적을 쓰러뜨려 보세요 게임을 완전히 바꿔놓을 수 있는 특별한 유물들을 모으시고 매번 다른 런을 경험해 보세요 조준을 잘 해서 이 독특한 턴베이스 RPG에서 살아남아 보세요";"https://cdn.akamai.steamstatic.com/steam/apps/1296610/header.jpg?t=1695373369";"https://cdn.akamai.steamstatic.com/steam/apps/1296610/ss_470ec342d7158bd1ff88319ce81e48b45fdb8ba8.1920x1080.jpg?t=1695373369";"https://store.steampowered.com/app/1296610/Peglin?snr=1_2300_4__salebrowseall";1
48;"Dinkum";"₩ 20,500";"₩ 16,400";"-20%";"GDay Get ready to start a new fair Dinkum life and build your new home out in the bush Explore tropical eucalyptus forests scorching deserts and cool billabongs on an Island inspired by the wild Australian outback Take care of giant wombats play with friends and get ready for a ripper time";"https://cdn.akamai.steamstatic.com/steam/apps/1062520/header.jpg?t=1679645573";"https://cdn.akamai.steamstatic.com/steam/apps/1062520/ss_75f7bdf2f8f3b0b017be92f3c90b865e2f6a539b.1920x1080.jpg?t=1679645573";"https://store.steampowered.com/app/1062520/Dinkum?snr=1_2300_4__salebrowseall";1
49;"Soulstone Survivors";"₩ 11,000";"₩ 7,700";"-30%";"공허의 군주와 끊임 없는 공허의 미니언을 상대하고 영혼석을 모아 신이 되어 보세요 이 액션 로그라이트에서 비밀의 주문을 찾아내고 강력한 무기를 제조하며 다양한 캐릭터를 잠금 해제하여 게임을 휩쓸 시너지를 발견하고 공허의 힘을 정복하세요";"https://cdn.akamai.steamstatic.com/steam/apps/2066020/header.jpg?t=1699294839";"https://cdn.akamai.steamstatic.com/steam/apps/2066020/ss_6d985af64f465cf2538e045c1ce5315f61756f99.1920x1080.jpg?t=1699294839";"https://store.steampowered.com/app/2066020/Soulstone_Survivors?snr=1_2300_4__salebrowseall";1
50;"Prey";"₩ 33,500";"₩ 3,350";"-90%";"In Prey you awaken aboard Talos I a space station orbiting the moon in the year 2032 You are the key subject of an experiment meant to alter humanity forever  but things have gone terribly wrong The space station has been overrun by hostile aliens and you are now being hunted";"https://cdn.akamai.steamstatic.com/steam/apps/480490/header.jpg?t=1594910513";"https://cdn.akamai.steamstatic.com/steam/apps/480490/ss_06b6c27c834b5639c54d470b3b5c711cf72a94af.1920x1080.jpg?t=1594910513";"https://store.steampowered.com/app/480490/Prey?snr=1_2300_4__salebrowseall";1
51;"Dishonored";"₩ 11,530";"₩ 2,880";"-75%";"Dishonored is an immersive firstperson action game that casts you as a supernatural assassin driven by revenge With Dishonoreds flexible combat system creatively eliminate your targets as you combine the supernatural abilities weapons and unusual gadgets at your disposal";"https://cdn.akamai.steamstatic.com/steam/apps/205100/header.jpg?t=1698336038";"https://cdn.akamai.steamstatic.com/steam/apps/205100/ss_409bb8591d4c8278815510d9be737b57dfc57e06.1920x1080.jpg?t=1698336038";"https://store.steampowered.com/app/205100/Dishonored?snr=1_2300_4__salebrowseall";1
52;"ACE COMBAT™ 7: SKIES UNKNOWN – 탑건: 매버릭 기체 세트";"₩ 24,800";"₩ 12,400";"-50%";"";"https://cdn.akamai.steamstatic.com/steam/apps/1966880/header.jpg?t=1660144763";"https://cdn.akamai.steamstatic.com/steam/apps/1966880/ss_fe050244eee562cc2f45d079326be10386c7b765.1920x1080.jpg?t=1660144763";"https://store.steampowered.com/app/1966880/ACE_COMBAT_7_SKIES_UNKNOWN?snr=1_2300_4__salebrowseall";1
53;"바이오쇼크 인피니트: 컴플리트 에디션";"₩ 32,000";"₩ 8,000";"-75%";"Indebted to the wrong people with his life on the line veteran of the US Cavalry and now hired gun Booker DeWitt has only one opportunity to wipe his slate clean He must rescue Elizabeth a mysterious girl imprisoned since childhood and locked up in the flying city of Columbia";"https://cdn.akamai.steamstatic.com/steam/apps/8870/header.jpg?t=1602794480";"https://cdn.akamai.steamstatic.com/steam/apps/8870/ss_26e2d983948edfb911db3e0d2c3679900b4ef9fa.1920x1080.jpg?t=1602794480";"https://store.steampowered.com/app/8870/?snr=1_2300_4__salebrowseall";1
54;"OTXO";"₩ 15,500";"₩ 9,300";"-40%";"정교하면서도 격렬한 건플레이와 시간이 왜곡되는 슬로모션이 함께하는 빠른 페이스의 잔혹하고 어두운 로그라이트 게임에서 설명하기 힘든 관념적인 저택으로 들어가서 사랑하는 이를 구하세요 내 안의 악마와 직면하고 저택의 비밀을 밝혀내세요";"https://cdn.akamai.steamstatic.com/steam/apps/1608640/header.jpg?t=1699876028";"https://cdn.akamai.steamstatic.com/steam/apps/1608640/ss_3241897a8f81cd66596a212abaf654ea03e26184.1920x1080.jpg?t=1699876028";"https://store.steampowered.com/app/1608640/OTXO?snr=1_2300_4__salebrowseall";1
55;"Siege of Dungeon";"₩ 14,500";"₩ 11,600";"-20%";"시즈 오브 던전은 전략형 로그라이트 게임으로 제한된 시간 동안 유물과 스킬을 조합해 라인업을 구성하고 강력하고 교활한 몬스터에게 도전해야 합니다 과연 던전의 가장 깊은 곳에서 도전자들을 기다리고 있는 것은 진귀한 보물일까요 아니면 또 다른 절망의 시작일까요";"https://cdn.akamai.steamstatic.com/steam/apps/1972410/header.jpg?t=1699701340";"https://cdn.akamai.steamstatic.com/steam/apps/1972410/ss_da3cbc7894878a0e3fe6a1005b69552c2a0e4b0c.1920x1080.jpg?t=1699701340";"https://store.steampowered.com/app/1972410/Siege_of_Dungeon?snr=1_2300_4__salebrowseall";1
56;"The Last Stand: Aftermath";"₩ 27,000";"₩ 13,500";"-50%";"From the creators of The Last Stand Union City and Dead Zone comes an allnew singleplayer roguelite action adventure After you become infected by the zombie virus you set out to explore the postapocalypse and find hope for your fellow survivors You can still make a difference Dont give up";"https://cdn.akamai.steamstatic.com/steam/apps/1266840/header.jpg?t=1695840454";"https://cdn.akamai.steamstatic.com/steam/apps/1266840/ss_f1eb03126c810c55e95e0e8253a4cac09a14fc45.1920x1080.jpg?t=1695840454";"https://store.steampowered.com/app/1266840/The_Last_Stand_Aftermath?snr=1_2300_4__salebrowseall";1
57;"Arizona Sunshine®";"₩ 31,000";"₩ 6,200";"-80%";"오직 VR 플레이를 위해 만든 애리조나 선샤인으로 좀비 재앙을 경험해보세요 실전처럼 무기로 싸우고 재앙 이후의 세계를 자유롭게 탐험하면서 VR에서 당신의 생존 본능을 실험해보세요 좀비를 해치우면서 그 어느 때보다 스릴을 느끼실 겁니다";"https://cdn.akamai.steamstatic.com/steam/apps/342180/header.jpg?t=1685526920";"https://cdn.akamai.steamstatic.com/steam/apps/342180/ss_6245664dc1ef110b4b4b811be87dd26b43c2a5d3.1920x1080.jpg?t=1685526920";"https://store.steampowered.com/app/342180/Arizona_Sunshine?snr=1_2300_4__salebrowseall";1
58;"Crusader Kings III: Royal Court";"₩ 32,000";"₩ 21,440";"-33%";"";"https://cdn.akamai.steamstatic.com/steam/apps/1303182/header.jpg?t=1699970246";"https://cdn.akamai.steamstatic.com/steam/apps/1303182/ss_17c1c0ec6526bdd7584f260ede0f2b134c03eae4.1920x1080.jpg?t=1699970246";"https://store.steampowered.com/app/1303182/Crusader_Kings_III_Royal_Court?snr=1_2300_4__salebrowseall";1
59;"Iron Harvest";"₩ 30,400";"₩ 6,080";"-80%";"1920년 이후의 대체 현실을 배경으로 장대한 싱글 플레이어 캠페인과 멀티플레이어 협동전이 모두 포함된 클래식 실시간 전략 게임";"https://cdn.akamai.steamstatic.com/steam/apps/826630/header.jpg?t=1669391758";"https://cdn.akamai.steamstatic.com/steam/apps/826630/ss_be949635c259194fdc77a90ddc64155c678512cf.1920x1080.jpg?t=1669391758";"https://store.steampowered.com/app/826630/Iron_Harvest?snr=1_2300_4__salebrowseall";1
60;"Grand Theft Auto: San Andreas – The Definitive Edition";"₩ 65,000";"₩ 32,500";"-50%";"Grand Theft Auto San Andreas 이제 시대는 90년대 초 칼이 도시로 돌아오자마자 두 명의 부패한 경찰들이 그에게 살인 누명을 씌웁니다 칼 존슨일명 CJ은 가족을 구하고 거리를 장악하기 위해 산 안드레아스 주 전체를 누비는 여행을 떠날 수밖에 없게 되었습니다";"https://cdn.akamai.steamstatic.com/steam/apps/1547000/header.jpg?t=1676922466";"https://cdn.akamai.steamstatic.com/steam/apps/1547000/ss_1a8e1aff75d059f19e3bf673ff2183344bbadbb4.1920x1080.jpg?t=1676922466";"https://store.steampowered.com/app/1547000/Grand_Theft_Auto_San_Andreas__The_Definitive_Edition?snr=1_2300_4__salebrowseall";1
61;"Cobalt Core";"₩ 21,500";"₩ 19,350";"-10%";"새롭고 심오한 2D 전략 SF 로그라이크 덱빌더 게임입니다 미사일을 피하고 대포를 정비하고 공중에서 쏘아 없애세요 그리고 타임 루프를 파헤치세요 시간이 없습니다";"https://cdn.akamai.steamstatic.com/steam/apps/2179850/header.jpg?t=1699463374";"https://cdn.akamai.steamstatic.com/steam/apps/2179850/ss_61d8442fc974476e7d4f5d521cb61a577995315f.1920x1080.jpg?t=1699463374";"https://store.steampowered.com/app/2179850/Cobalt_Core?snr=1_2300_4__salebrowseall";1
62;"포탈 던전";"₩ 16,500";"₩ 13,200";"-20%";"은 4인 멀티플레이를 지원하는 액션 로그라이크 게임으로 친구와 함께 포탈 세계로 들어가서 모험을 펼치고 마지막 포탈을 찾아 세계를 구할 수 있습니다";"https://cdn.akamai.steamstatic.com/steam/apps/1679220/header.jpg?t=1696228871";"https://cdn.akamai.steamstatic.com/steam/apps/1679220/ss_4d83350711532a0ecae048f4e2bf7784bf4648a1.1920x1080.jpg?t=1696228871";"https://store.steampowered.com/app/1679220/?snr=1_2300_4__salebrowseall";1
63;"EZ2ON REBOOT : R - FORTRESS Collaboration DLC";"₩ 24,000";"₩ 21,600";"-10%";"";"https://cdn.akamai.steamstatic.com/steam/apps/2459810/header.jpg?t=1699440341";"https://cdn.akamai.steamstatic.com/steam/apps/2459810/ss_5c4b2c3d5b998de9ba3070bd02fd2d7a458350aa.1920x1080.jpg?t=1699440341";"https://store.steampowered.com/app/2459810/EZ2ON_REBOOT__R__FORTRESS_Collaboration_DLC?snr=1_2300_4__salebrowseall";1
64;"Brotato";"₩ 5,600";"₩ 4,480";"-20%";"Brotato는 감자가 되어 최대 6가지의 무기를 한 번에 휘두르며 외계인 무리를 물리치는 탑다운 아레나 슈팅 로그라이트 게임입니다 다양한 특성과 아이템을 선택하고 독특한 빌드를 만들어 지원이 도착할 때까지 생존하세요";"https://cdn.akamai.steamstatic.com/steam/apps/1942280/header.jpg?t=1687514377";"https://cdn.akamai.steamstatic.com/steam/apps/1942280/ss_79be0eea0299da76bc50cef160fb669509f74e0b.1920x1080.jpg?t=1687514377";"https://store.steampowered.com/app/1942280/Brotato?snr=1_2300_4__salebrowseall";1
65;"ENDER LILIES: Quietus of the Knights";"₩ 26,500";"₩ 13,250";"-50%";"죽음의 비로 인해 멸망한 왕국 끝자락의 나라 슬프고도 아름다운 이곳에서 펼쳐지는 소녀 릴리와 불사신 기사들의 이야기 한순간의 방심으로도 목숨을 잃을 수 있는 험난한 전투가 꼬리에 꼬리를 물고 이어지는 본격 횡스크롤 액션 RPG를 만끽하며 동료와 함께 세계의 진실을 밝혀내세요";"https://cdn.akamai.steamstatic.com/steam/apps/1369630/header.jpg?t=1669342310";"https://cdn.akamai.steamstatic.com/steam/apps/1369630/ss_1c2bf22139c82d0c46ccee075e1e71e08b88ab44.1920x1080.jpg?t=1669342310";"https://store.steampowered.com/app/1369630/ENDER_LILIES_Quietus_of_the_Knights?snr=1_2300_4__salebrowseall";1
66;"Mini Motorways";"₩ 10,500";"₩ 9,450";"-10%";"Mini Motorways는 성장하는 도시의 도로 지도를 설계하는 전략 시뮬레이션 게임입니다 교통망과 도로를 하나씩 건설하며 부산한 메트로폴리스를 형성하세요 도로를 다시 설계하고 고속도로를 배치해서 모든 사람이 원하는 곳으로 갈 수 있게 하세요 도시를 얼마나 오래 운영할 수 있으세요";"https://cdn.akamai.steamstatic.com/steam/apps/1127500/header.jpg?t=1667780984";"https://cdn.akamai.steamstatic.com/steam/apps/1127500/ss_07a526e227457c714954bbf7854c9fa6fc12d9c0.1920x1080.jpg?t=1667780984";"https://store.steampowered.com/app/1127500/Mini_Motorways?snr=1_2300_4__salebrowseall";1
67;"The Riftbreaker: Into The Dark";"₩ 11,000";"₩ 8,800";"-20%";"";"https://cdn.akamai.steamstatic.com/steam/apps/2108630/header.jpg?t=1685376098";"https://cdn.akamai.steamstatic.com/steam/apps/2108630/ss_b425c679d8f446a5f4a76c7c88bedccaba1b7b10.1920x1080.jpg?t=1685376098";"https://store.steampowered.com/app/2108630/The_Riftbreaker_Into_The_Dark?snr=1_2300_4__salebrowseall";1
68;"Deponia Doomsday";"₩ 21,000";"₩ 2,100";"-90%";"데포니아의 운명을 바꿀 수 있나요 실수로 행성 전체를 파괴하지 않고 루푸스의 과거 현재 그리고 미래를 바꿀 수 있나요 액션이 가득하고 신나고 미친 듯이 재미있는 이야기 속에서 시간과 싸우세요";"https://cdn.akamai.steamstatic.com/steam/apps/421050/header.jpg?t=1687176541";"https://cdn.akamai.steamstatic.com/steam/apps/421050/ss_8d99ba6b270db6b1a36bbb1960d803e0b6f0a983.1920x1080.jpg?t=1687176541";"https://store.steampowered.com/app/421050/Deponia_Doomsday?snr=1_2300_4__salebrowseall";1
69;"Operation: Tango";"₩ 20,500";"₩ 10,250";"-50%";"협동하는 스파이 모험에서 세계를 구하려면 두 명이 필요합니다 요원이나 해커로 친구와 짝을 이루어 자신의 음성만을 연결하고 함께 협력하여 첨단 기술을 지닌 세계적으로 위협적인 존재를 물리치세요지금 무료 콘텐츠 업데이트";"https://cdn.akamai.steamstatic.com/steam/apps/1335790/header_koreana.jpg?t=1678138568";"https://cdn.akamai.steamstatic.com/steam/apps/1335790/ss_a819cfaebe56dd997808f971c884fd31df4b8faa.1920x1080.jpg?t=1678138568";"https://store.steampowered.com/app/1335790/Operation_Tango?snr=1_2300_4__salebrowseall";1
70;"Goodbye Deponia";"₩ 21,000";"₩ 2,100";"-90%";"More chaos more destruction more Rufus Not one not two but three Rufuses cause all kinds of crazy mayhem in the longawaited adventure comedy Goodbye Deponia";"https://cdn.akamai.steamstatic.com/steam/apps/241910/header.jpg?t=1687176506";"https://cdn.akamai.steamstatic.com/steam/apps/241910/ss_c7853576bdc601419c877a70b7c879ae687125f0.1920x1080.jpg?t=1687176506";"https://store.steampowered.com/app/241910/Goodbye_Deponia?snr=1_2300_4__salebrowseall";1
71;"EA Play";"₩ 5,000";"₩ 1,000";"-80%";"";"";"";"https://store.steampowered.com/app/1289670/EA_Play?snr=1_2300_4__salebrowseall";1
72;"섬도시 스토리 (Dream Town Island)";"₩ 12,500";"₩ 11,250";"-10%";"주민이 결혼해 아이가 낳고 주식으로 배당금도 획득 도시 건설 시뮬레이션 최신판";"https://cdn.akamai.steamstatic.com/steam/apps/2488340/header.jpg?t=1699854989";"https://cdn.akamai.steamstatic.com/steam/apps/2488340/ss_efec0b4033548da499f760e67d8ab378d784690b.1920x1080.jpg?t=1699854989";"https://store.steampowered.com/app/2488340/__Dream_Town_Island?snr=1_2300_4__salebrowseall";1
73;"Chaos on Deponia";"₩ 21,000";"₩ 2,100";"-90%";"With this longexpected sequel to the critically highly acclaimed and lavishly praised Deponia the player enters round two Chaos on Deponia turns out to be even wackier than its predecessor and instantly puts the player under its spell";"https://cdn.akamai.steamstatic.com/steam/apps/220740/header.jpg?t=1687176458";"https://cdn.akamai.steamstatic.com/steam/apps/220740/ss_1f5758dad9ee6059d6d8b9834e707a1ec5b04cb2.1920x1080.jpg?t=1687176458";"https://store.steampowered.com/app/220740/Chaos_on_Deponia?snr=1_2300_4__salebrowseall";1
