"NUM";"TITLE";"PRICE";"SALEPRICE";"SALEPER";"DESCRIPTION";"IMGDATA";"GAMEIMG";"URL";"VARIA"
1236;"We're Closed Sorry";"₩ 14,500";"₩ 2,900";"-80%";"Were closed sorry is a metroidvania in which the player controls both a titular hero traversing the interior of a retro supermarket store and the owner of the store Immerse in an actionadventure while combating bugs finding secrets and becoming a dreamt hero";"https://cdn.cloudflare.steamstatic.com/steam/apps/2526620/header.jpg?t=1696819882";"https://cdn.cloudflare.steamstatic.com/steam/apps/2526620/ss_a071701a041f7da61d78ab1b2d6f23d081816033.1920x1080.jpg?t=1696819882";"https://store.steampowered.com/app/2526620/Were_Closed_Sorry?snr=1_2300_4__salebrowseall";1
1237;"加纳战刃";"₩ 5,600";"₩ 5,040";"-10%";"This is a hot barrage shooting game Destroy enemy planes with powerful firepower shuttle and evade in the barrage Various scenes with rich colors Planets Fire Stars Jupiter Stars Water Stars and huge battleships Its time to drive a space fighter and show your strength ";"https://cdn.cloudflare.steamstatic.com/steam/apps/2425920/header.jpg?t=1693228317";"https://cdn.cloudflare.steamstatic.com/steam/apps/2425920/ss_91d917b65c6a0baecbfe58e8116181e9925b4c99.1920x1080.jpg?t=1693228317";"https://store.steampowered.com/app/2425920/?snr=1_2300_4__salebrowseall";1
1238;"Reutrn to Abyss - Summer Waves Pack";"₩ 2,300";"₩ 1,720";"-25%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2561750/header.jpg?t=1692380166";"https://cdn.cloudflare.steamstatic.com/steam/apps/2561750/ss_e3c5a6cb44eb7d3d1d108a80ade6564c1098b6f0.1920x1080.jpg?t=1692380166";"https://store.steampowered.com/app/2561750/Reutrn_to_Abyss__Summer_Waves_Pack?snr=1_2300_4__salebrowseall";1
1239;"Return to Abyss - Vintage Waves Pack";"₩ 2,300";"₩ 1,720";"-25%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2561740/header.jpg?t=1692380114";"https://cdn.cloudflare.steamstatic.com/steam/apps/2561740/ss_d5345feff4a1030e0ea0eb1886f244ef2a265ce7.1920x1080.jpg?t=1692380114";"https://store.steampowered.com/app/2561740/Return_to_Abyss__Vintage_Waves_Pack?snr=1_2300_4__salebrowseall";1
1240;"Antipsychotic Soundtrack";"₩ 1,100";"₩ 550";"-50%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2550400/header.jpg?t=1692376985";"https://cdn.cloudflare.steamstatic.com/steam/apps/2550400/ss_9907703e2879ee55b20b4eb1b2d4fcbdd29028a0.1920x1080.jpg?t=1692376985";"https://store.steampowered.com/app/2550400/Antipsychotic_Soundtrack?snr=1_2300_4__salebrowseall";1
1241;"Antipsychotic";"₩ 1,100";"₩ 550";"-50%";"This nonlinear immersive documusic album aims to help destigmatize mental illness by allowing the user to journey through the mind of an individual with bipolar disorder";"https://cdn.cloudflare.steamstatic.com/steam/apps/2434910/header.jpg?t=1697614781";"https://cdn.cloudflare.steamstatic.com/steam/apps/2434910/ss_84d3276ed105c1cf052ea04838daaa938f70947b.1920x1080.jpg?t=1697614781";"https://store.steampowered.com/app/2434910/Antipsychotic?snr=1_2300_4__salebrowseall";1
1242;"League TD";"₩ 4,500";"₩ 3,280";"-27%";"League Tower Defense is a strategy tower defense game that combines unique defense towers and various upgradeable components to unleash different attack effects Come and build your perfect defense line";"https://cdn.cloudflare.steamstatic.com/steam/apps/2535970/header.jpg?t=1695136290";"https://cdn.cloudflare.steamstatic.com/steam/apps/2535970/ss_d8fddb43824040aac495dbdbe74b4dba7b3a0557.1920x1080.jpg?t=1695136290";"https://store.steampowered.com/app/2535970/League_TD?snr=1_2300_4__salebrowseall";1
1243;"AMID EVIL - The Black Labyrinth - Official Soundtrack";"₩ 11,000";"₩ 8,250";"-25%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2564010/header.jpg?t=1692369748";"https://cdn.cloudflare.steamstatic.com/steam/apps/2564010/ss_296e7c5986b158f5d5368fa5ed92b6e3479b542a.1920x1080.jpg?t=1692369748";"https://store.steampowered.com/app/2564010/AMID_EVIL__The_Black_Labyrinth__Official_Soundtrack?snr=1_2300_4__salebrowseall";1
1244;"Big Adventure: Trip to Europe 5 - Collector's Edition";"₩ 6,700";"₩ 5,020";"-25%";"Big Adventure Trip to Europe 5 is a hidden object game that offers you an exciting journey through 15 beautiful European countries During the game you will find interesting objects in historical places of Europe and Scandinavia play exciting minigames and collect tons of objects souvenirs";"https://cdn.cloudflare.steamstatic.com/steam/apps/2533980/header.jpg?t=1692366355";"https://cdn.cloudflare.steamstatic.com/steam/apps/2533980/ss_8d007696266de04fbaeecc68a3eda09c7d545110.1920x1080.jpg?t=1692366355";"https://store.steampowered.com/app/2533980/Big_Adventure_Trip_to_Europe_5__Collectors_Edition?snr=1_2300_4__salebrowseall";1
1245;"I commissioned some bunnies 2";"₩ 4,500";"₩ 3,820";"-15%";"I paid artists to hide bunnies and carrots in 15 artworks Can you find them all Warning Relaxing";"https://cdn.cloudflare.steamstatic.com/steam/apps/2539070/header.jpg?t=1692363663";"https://cdn.cloudflare.steamstatic.com/steam/apps/2539070/ss_38ffe081ecb230bf7b76d401b4289ad04b00f494.1920x1080.jpg?t=1692363663";"https://store.steampowered.com/app/2539070/I_commissioned_some_bunnies_2?snr=1_2300_4__salebrowseall";1
1246;"Daisy Flies to the Moon";"₩ 5,600";"₩ 3,360";"-40%";"A scifi RPG that takes you to the Moon and beyond";"https://cdn.cloudflare.steamstatic.com/steam/apps/1395710/header.jpg?t=1699501649";"https://cdn.cloudflare.steamstatic.com/steam/apps/1395710/ss_baa6c246060bb3228917f68b4a5065bbb5a4abc4.1920x1080.jpg?t=1699501649";"https://store.steampowered.com/app/1395710/Daisy_Flies_to_the_Moon?snr=1_2300_4__salebrowseall";1
1247;"Rhino Runner";"₩ 2,300";"₩ 640";"-72%";"Runner Game where Rhino needs find balloons in different maps and avoid deathly traps";"https://cdn.cloudflare.steamstatic.com/steam/apps/2542190/header.jpg?t=1692695907";"https://cdn.cloudflare.steamstatic.com/steam/apps/2542190/ss_531f11361895131679a46d4a69c28f92f9541dfe.1920x1080.jpg?t=1692695907";"https://store.steampowered.com/app/2542190/Rhino_Runner?snr=1_2300_4__salebrowseall";1
1248;"星火";"₩ 6,700";"₩ 6,030";"-10%";"可以自由搭配无人机机体和武器采集研发建造设施的俯视射击游戏";"https://cdn.cloudflare.steamstatic.com/steam/apps/2535380/header.jpg?t=1697084949";"https://cdn.cloudflare.steamstatic.com/steam/apps/2535380/ss_a24c3a21abcb9812e0fdbf592a1374ac8adc7c2c.1920x1080.jpg?t=1697084949";"https://store.steampowered.com/app/2535380/?snr=1_2300_4__salebrowseall";1
1249;"The Immortal Mayor";"₩ 20,500";"₩ 12,300";"-40%";"이는 중국풍 시뮬레이션 경영 유형의 게임입니다 게임에서 게이머는 새로 태어난 천신 역을 맡아 다양한 유형의 신력 기능을 사용하는 법을 배웁니다 당신의 인민을 도와 도시를 건설하고 이계 요수의 침입을 막아내고 이계로 원정하여 귀중한 자원을 얻고 그들의 신앙을 천천히 얻고 가장 강력한 신명이 됩니다";"https://cdn.cloudflare.steamstatic.com/steam/apps/1426730/header.jpg?t=1692324222";"https://cdn.cloudflare.steamstatic.com/steam/apps/1426730/ss_768239d5ff1c7c9c0fb23c583f7385b8acd1cdeb.1920x1080.jpg?t=1692324222";"https://store.steampowered.com/app/1426730/The_Immortal_Mayor?snr=1_2300_4__salebrowseall";1
1250;"Quantum: Recharged";"₩ 11,000";"₩ 7,700";"-30%";"세상에 하나뿐인 아케이드 클래식 게임이 네온 빛을 가득 품고 돌아왔습니다 적의 공격을 피하고 에워싸세요";"https://cdn.cloudflare.steamstatic.com/steam/apps/2460490/header.jpg?t=1692291553";"https://cdn.cloudflare.steamstatic.com/steam/apps/2460490/ss_5fe6aa575dfd684bf84488cfff753cb06b75c235.1920x1080.jpg?t=1692291553";"https://store.steampowered.com/app/2460490/Quantum_Recharged?snr=1_2300_4__salebrowseall";1
1251;"Hot Guns: International Missions";"₩ 3,400";"₩ 2,040";"-40%";"Your conventional methods of operation are shoot first then shoot again";"https://cdn.cloudflare.steamstatic.com/steam/apps/2119550/header.jpg?t=1693547618";"https://cdn.cloudflare.steamstatic.com/steam/apps/2119550/ss_292f0696720c0a2a69d9047e9dcb4f45b021dfec.1920x1080.jpg?t=1693547618";"https://store.steampowered.com/app/2119550/Hot_Guns_International_Missions?snr=1_2300_4__salebrowseall";1
1252;"วีรบุรุษปรุงยา กะเพรา (Apothecary Hero)";"₩ 6,700";"₩ 5,690";"-15%";"The player will take on the role of a hero being summoned to another world In order to help the people of this world Kaphrao must concoct a medicine to successfully cure the Plague caused by the death of the Demon King";"https://cdn.cloudflare.steamstatic.com/steam/apps/2299450/header.jpg?t=1692228638";"https://cdn.cloudflare.steamstatic.com/steam/apps/2299450/ss_2decd5dbc2adc1a4660f516365156f921b59e234.1920x1080.jpg?t=1692228638";"https://store.steampowered.com/app/2299450/__Apothecary_Hero?snr=1_2300_4__salebrowseall";1
1253;"Idle Champions - Cosmic Nightmare Voronika Skin & Feat Pack";"₩ 11,000";"₩ 7,700";"-30%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2555610/header.jpg?t=1692212285";"https://cdn.cloudflare.steamstatic.com/steam/apps/2555610/ss_59731ed2210eeaa5ca7502b893cb2c1aa672250c.1920x1080.jpg?t=1692212285";"https://store.steampowered.com/app/2555610/Idle_Champions__Cosmic_Nightmare_Voronika_Skin__Feat_Pack?snr=1_2300_4__salebrowseall";1
1254;"Steampunk Runner";"₩ 1,100";"₩ 550";"-50%";"Summer In a flying city that lacks grass water and clean air the most soughtafter and dangerous profession is guarding and patrolling the borders Everyone wants the boy to be in the best set and our hero didnt rule it out";"https://cdn.cloudflare.steamstatic.com/steam/apps/2538250/header.jpg?t=1694361621";"https://cdn.cloudflare.steamstatic.com/steam/apps/2538250/ss_aa396ca8a4d3eddfe05e81218fda76750b708e61.1920x1080.jpg?t=1694361621";"https://store.steampowered.com/app/2538250/Steampunk_Runner?snr=1_2300_4__salebrowseall";1
1255;"Voidside";"₩ 8,900";"₩ 7,120";"-20%";"Voidside is a highoctane Parkour FPS in which you jump around locations pulled out of time unlock powerful new weapons and fight massive hordes of enemies all while trying to get a high score";"https://cdn.cloudflare.steamstatic.com/steam/apps/2246740/header.jpg?t=1699124162";"https://cdn.cloudflare.steamstatic.com/steam/apps/2246740/ss_1b6859073e5ef323cfa5c46acfba300b311b2afa.1920x1080.jpg?t=1699124162";"https://store.steampowered.com/app/2246740/Voidside?snr=1_2300_4__salebrowseall";1
1256;"M.E.R.C. Genesis";"₩ 8,900";"₩ 4,450";"-50%";"Get ready to experience highoctane SciFi horror with MERC Genesis Embark on a journey that pushes the boundaries of fear survival and discovery Can you withstand the darkness that awaits";"https://cdn.cloudflare.steamstatic.com/steam/apps/2538570/header.jpg?t=1692193537";"https://cdn.cloudflare.steamstatic.com/steam/apps/2538570/ss_481f9ae6bc4d827b4c98320e8cbba6684b17ccc6.1920x1080.jpg?t=1692193537";"https://store.steampowered.com/app/2538570/MERC_Genesis?snr=1_2300_4__salebrowseall";1
1257;"Bridge Crossing";"₩ 1,100";"₩ 550";"-50%";"In a troubled period of war help the shepherd to cross the bridge in search of the lost sheep";"https://cdn.cloudflare.steamstatic.com/steam/apps/2503240/header.jpg?t=1692837870";"https://cdn.cloudflare.steamstatic.com/steam/apps/2503240/ss_5080a83e41345c1e32322efdfa8e7bed9c965efb.1920x1080.jpg?t=1692837870";"https://store.steampowered.com/app/2503240/Bridge_Crossing?snr=1_2300_4__salebrowseall";1
1258;"Exoprimal - 님버스 α: 더블 배럴 조기 잠금 해제 티켓";"₩ 5,100";"₩ 3,310";"-35%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2104496/header.jpg?t=1692154977";"https://cdn.cloudflare.steamstatic.com/steam/apps/2104496/ss_bfe76a596b86de60f3f4b0fb30f1a3610d466b8f.1920x1080.jpg?t=1692154977";"https://store.steampowered.com/app/2104496/Exoprimal?snr=1_2300_4__salebrowseall";1
1259;"Exoprimal - 스카이 웨이브 α: 선더클랩 조기 잠금 해제 티켓";"₩ 5,100";"₩ 3,310";"-35%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2104495/header.jpg?t=1692154977";"https://cdn.cloudflare.steamstatic.com/steam/apps/2104495/ss_22430b86298400905c0b122b74eba8c37c63e99f.1920x1080.jpg?t=1692154977";"https://store.steampowered.com/app/2104495/Exoprimal?snr=1_2300_4__salebrowseall";1
1260;"Exoprimal - 위치닥터 α: 듀얼리티 빔 조기 잠금 해제 티켓";"₩ 5,100";"₩ 3,310";"-35%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2104494/header.jpg?t=1692154974";"https://cdn.cloudflare.steamstatic.com/steam/apps/2104494/ss_df0194b090c6aa1bd8e3c540179c7c13f25c4b8e.1920x1080.jpg?t=1692154974";"https://store.steampowered.com/app/2104494/Exoprimal?snr=1_2300_4__salebrowseall";1
1261;"Exoprimal - 무라사메 α: 프로스트 글레이브 조기 잠금 해제 티켓";"₩ 5,100";"₩ 3,310";"-35%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2104493/header.jpg?t=1692154974";"https://cdn.cloudflare.steamstatic.com/steam/apps/2104493/ss_1eb4ad8148bd25d59d2cdf7314f03c8624105f60.1920x1080.jpg?t=1692154974";"https://store.steampowered.com/app/2104493/Exoprimal?snr=1_2300_4__salebrowseall";1
1262;"Exoprimal - 크리거 α: 차지 샷건 조기 잠금 해제 티켓";"₩ 5,100";"₩ 3,310";"-35%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2104492/header.jpg?t=1692154973";"https://cdn.cloudflare.steamstatic.com/steam/apps/2104492/ss_2009ae1ff86cbf860941233979c367219b9d6807.1920x1080.jpg?t=1692154973";"https://store.steampowered.com/app/2104492/Exoprimal?snr=1_2300_4__salebrowseall";1
1263;"Exoprimal - 비질런트 α: 마크스맨 조기 잠금 해제 티켓";"₩ 5,100";"₩ 3,310";"-35%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2104491/header.jpg?t=1692154970";"https://cdn.cloudflare.steamstatic.com/steam/apps/2104491/ss_7622660a88c31e67a93a231a99300154897ee4a5.1920x1080.jpg?t=1692154970";"https://store.steampowered.com/app/2104491/Exoprimal?snr=1_2300_4__salebrowseall";1
1264;"Exoprimal - 버라지 α: 로켓 홉 조기 잠금 해제 티켓";"₩ 5,100";"₩ 3,310";"-35%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2104490/header.jpg?t=1692154969";"https://cdn.cloudflare.steamstatic.com/steam/apps/2104490/ss_9e151b04758f30e987ee1ae5d2c9c8a336c3c739.1920x1080.jpg?t=1692154969";"https://store.steampowered.com/app/2104490/Exoprimal?snr=1_2300_4__salebrowseall";1
1265;"Exoprimal - 제퍼 α: 에너지 차크람 조기 잠금 해제 티켓";"₩ 5,100";"₩ 3,310";"-35%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2104489/header.jpg?t=1692154968";"https://cdn.cloudflare.steamstatic.com/steam/apps/2104489/ss_49bb94c62d83c385354078935d6ed6b0d940595c.1920x1080.jpg?t=1692154968";"https://store.steampowered.com/app/2104489/Exoprimal?snr=1_2300_4__salebrowseall";1
1266;"Exoprimal - 로드블록 α: 포트리스 실드 조기 잠금 해제 티켓";"₩ 5,100";"₩ 3,310";"-35%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2076056/header.jpg?t=1692162166";"https://cdn.cloudflare.steamstatic.com/steam/apps/2076056/ss_240e2df7e8c275b543c3ea71127d7c7e3feb0116.1920x1080.jpg?t=1692162166";"https://store.steampowered.com/app/2076056/Exoprimal?snr=1_2300_4__salebrowseall";1
1267;"Exoprimal - 데드아이 α: 버스트 파이어 조기 잠금 해제 티켓";"₩ 5,100";"₩ 3,310";"-35%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2076055/header.jpg?t=1692154964";"https://cdn.cloudflare.steamstatic.com/steam/apps/2076055/ss_56d4eb73cb5ed6eee5ece6505963480e32a7e5e9.1920x1080.jpg?t=1692154964";"https://store.steampowered.com/app/2076055/Exoprimal?snr=1_2300_4__salebrowseall";1
1268;"Moving Out 2 - F.A.R.Tastic Four DLC";"₩ 5,600";"₩ 3,920";"-30%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2410580/header.jpg?t=1694603023";"https://cdn.cloudflare.steamstatic.com/steam/apps/2410580/ss_691304b18de30ed4d518fb093fe08206fd940291.1920x1080.jpg?t=1694603023";"https://store.steampowered.com/app/2410580/Moving_Out_2__FARTastic_Four_DLC?snr=1_2300_4__salebrowseall";1
1269;"Moving Out 2 - Digital Artbook";"₩ 9,000";"₩ 6,300";"-30%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2502500/header.jpg?t=1692115163";"https://cdn.cloudflare.steamstatic.com/steam/apps/2502500/ss_8f8f485bc17806316173e14ca5f7f097f1d5af23.1920x1080.jpg?t=1692115163";"https://store.steampowered.com/app/2502500/Moving_Out_2__Digital_Artbook?snr=1_2300_4__salebrowseall";1
1270;"Moving Out 2 - Soundtrack";"₩ 6,750";"₩ 4,720";"-30%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2403460/header.jpg?t=1692115865";"https://cdn.cloudflare.steamstatic.com/steam/apps/2403460/ss_ecf80e3a840da8faeb28bd1acdba46d75a321151.1920x1080.jpg?t=1692115865";"https://store.steampowered.com/app/2403460/Moving_Out_2__Soundtrack?snr=1_2300_4__salebrowseall";1
1271;"Moving Through Life";"₩ 6,700";"₩ 5,020";"-25%";"Moving Through Life is a relaxing 3D game about arranging furniture and items in different stages of life Make choices that affect your belongings and rooms in subtle ways Discover the story of the heroine and how your decisions shape her life";"https://cdn.cloudflare.steamstatic.com/steam/apps/2304240/header.jpg?t=1692126554";"https://cdn.cloudflare.steamstatic.com/steam/apps/2304240/ss_ac544aa1c60e2dab1e9057b217c6d6d6e7f3021d.1920x1080.jpg?t=1692126554";"https://store.steampowered.com/app/2304240/Moving_Through_Life?snr=1_2300_4__salebrowseall";1
1272;"Five Days of Hell";"₩ 1,100";"₩ 660";"-40%";"A survival game in which you have to explore a desert canyon face anomalies and various monsters";"https://cdn.cloudflare.steamstatic.com/steam/apps/2534200/header.jpg?t=1692190508";"https://cdn.cloudflare.steamstatic.com/steam/apps/2534200/ss_c94f2478b11c5a30721bb2a83be88606960c3aeb.1920x1080.jpg?t=1692190508";"https://store.steampowered.com/app/2534200/Five_Days_of_Hell?snr=1_2300_4__salebrowseall";1
1273;"Lost Girl In Mirror";"₩ 1,100";"₩ 770";"-30%";"이것은 아름다운 소녀 퍼즐 어드벤처 게임입니다 신사들의 세심하고 지혜로운 두뇌를 활용하여 퍼즐을 조합하여 다양한 장면을 완성하고 파편을 수집하여 소녀들의 호감도를 높이며 거울에 갇혀 있는 소녀들을 구해주고 안식처를 제공합니다 10가지 이상의 다른 캐릭터와 장면이 당신의 탐험을 기다리고 있습니다";"https://cdn.cloudflare.steamstatic.com/steam/apps/2535730/header.jpg?t=1699608852";"https://cdn.cloudflare.steamstatic.com/steam/apps/2535730/ss_62c7b00b4d209409aabba473d8ab6717bdae1b5f.1920x1080.jpg?t=1699608852";"https://store.steampowered.com/app/2535730/Lost_Girl_In_Mirror?snr=1_2300_4__salebrowseall";1
1274;"Tea Garden Simulator";"₩ 21,500";"₩ 16,120";"-25%";"Explore tea production intricacies with realworld research select ideal terroir and clones master plucking and processing and create specialty teas for your unique brand Unravel new flavors unleash your inner tea scientist experiment with endless creative ideas and grow your Tea empire";"https://cdn.cloudflare.steamstatic.com/steam/apps/1401340/header.jpg?t=1695819550";"https://cdn.cloudflare.steamstatic.com/steam/apps/1401340/ss_95d03fe7046fae436d5e3525873a2402a6eec36e.1920x1080.jpg?t=1695819550";"https://store.steampowered.com/app/1401340/Tea_Garden_Simulator?snr=1_2300_4__salebrowseall";1
1275;"Game Designer & Maker";"₩ 29,530";"₩ 19,190";"-35%";"Game Designer  Maker는 교차 플랫폼 2D 독립 게임 개발 소프트웨어입니다 프로그래밍 없이도 어떤 종류의 게임을 만들 수 있습니다 본 게임은 PC Mac 및 안드로이드 실행 파일로 내보낼 수 있습니다 당신은 이 게임의 저작권을 100 소유하며 원하는 만큼 인터넷에 게임을 게시하고 판매할 수 있습니다";"https://cdn.cloudflare.steamstatic.com/steam/apps/2522350/header.jpg?t=1692095622";"https://cdn.cloudflare.steamstatic.com/steam/apps/2522350/ss_7d5d1774463c18011bae433b3c006f9176503069.1920x1080.jpg?t=1692095622";"https://store.steampowered.com/app/2522350/Game_Designer__Maker?snr=1_2300_4__salebrowseall";1
1276;"the ISLE survival";"₩ 9,900";"₩ 7,920";"-20%";"The ISLE survival is a vast open world survival  crafting game Loot resources craft items build camps and explore the environment Protect yourself from hazards and wildlife Find ways to survive in hostile living conditions";"https://cdn.cloudflare.steamstatic.com/steam/apps/2503600/header.jpg?t=1693101512";"https://cdn.cloudflare.steamstatic.com/steam/apps/2503600/ss_f0c341353bf58a1a8616121b058785da001762af.1920x1080.jpg?t=1693101512";"https://store.steampowered.com/app/2503600/the_ISLE_survival?snr=1_2300_4__salebrowseall";1
1277;"Fishing Adventure: Finland Reserve";"₩ 3,400";"₩ 2,040";"-40%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2270730/header.jpg?t=1692026053";"https://cdn.cloudflare.steamstatic.com/steam/apps/2270730/ss_c6e6660dfdb5ee689933a38ba75faed3dcf4bdbe.1920x1080.jpg?t=1692026053";"https://store.steampowered.com/app/2270730/Fishing_Adventure_Finland_Reserve?snr=1_2300_4__salebrowseall";1
1278;"Verne: The Shape of Fantasy";"₩ 16,500";"₩ 11,550";"-30%";"쥘 베른이 되어 상상력을 바탕으로 만든 환상적인 평행 세계 헤메라에 숨어 있는 위험 속으로 모험을 떠나세요 탐험하고 퍼즐을 풀고 가장 탐나는 아틀란티스의 비밀을 잠금 해제하세요";"https://cdn.cloudflare.steamstatic.com/steam/apps/1424600/header.jpg?t=1696237741";"https://cdn.cloudflare.steamstatic.com/steam/apps/1424600/ss_d48ce3212bd568d5abfd8be3f83e5416114a9b26.1920x1080.jpg?t=1696237741";"https://store.steampowered.com/app/1424600/Verne_The_Shape_of_Fantasy?snr=1_2300_4__salebrowseall";1
1279;"Ogo";"₩ 5,600";"₩ 3,360";"-40%";"Ogo is an arcade twinstick shooter where you control yin and yang to defeat your enemies complete varied levels or just relax in different endless game modes";"https://cdn.cloudflare.steamstatic.com/steam/apps/2474050/header.jpg?t=1692014530";"https://cdn.cloudflare.steamstatic.com/steam/apps/2474050/ss_b2f79654dfcdfe583ccfcab4e141d28198c243d0.1920x1080.jpg?t=1692014530";"https://store.steampowered.com/app/2474050/Ogo?snr=1_2300_4__salebrowseall";1
1280;"Hitler Waifu";"₩ 1,100";"₩ 550";"-50%";"Welcome to the absurd world of Hitler Waifu In this satirical video game you take on the unconventional character of Eva Adolf Hitlers wife";"https://cdn.cloudflare.steamstatic.com/steam/apps/2435960/header.jpg?t=1692006627";"https://cdn.cloudflare.steamstatic.com/steam/apps/2435960/ss_2aed2c12f98b014b44ed1a0d00ea8bcc573247f9.1920x1080.jpg?t=1692006627";"https://store.steampowered.com/app/2435960/Hitler_Waifu?snr=1_2300_4__salebrowseall";1
1281;"Fisher's Wharf";"₩ 4,500";"₩ 3,600";"-20%";" Welcome to Fishers Wharf   Dive into the pixelated world of fishing fun  Cast your virtual fishing rod and get ready for an epic adventure at the colorful Fishers Wharf ";"https://cdn.cloudflare.steamstatic.com/steam/apps/2533970/header.jpg?t=1691997298";"https://cdn.cloudflare.steamstatic.com/steam/apps/2533970/ss_bf59b68ec1f4965532df010f7cdc93fc36dab281.1920x1080.jpg?t=1691997298";"https://store.steampowered.com/app/2533970/Fishers_Wharf?snr=1_2300_4__salebrowseall";1
1282;"GosickRogue";"₩ 6,700";"₩ 4,690";"-30%";"Gothic  Sickがテーマのデッキ構築型ローグライト10枚のカードを入れ替えながらデッキを強化攻撃をして敵を倒すか防御に徹して耐えるか2通りの戦略を上手く活用しよう";"https://cdn.cloudflare.steamstatic.com/steam/apps/2488930/header.jpg?t=1697377697";"https://cdn.cloudflare.steamstatic.com/steam/apps/2488930/ss_75087c9e8dfa76102936ee7060a5fdabc80166e0.1920x1080.jpg?t=1697377697";"https://store.steampowered.com/app/2488930/GosickRogue?snr=1_2300_4__salebrowseall";1
1283;"我在地球修仙有系统";"₩ 16,500";"₩ 13,200";"-20%";"都市修仙暗黑放置摸鱼妹子养成这可能是一款和你想象中不太一样的刷子游戏刷宝筑基放置飞升成仙系统开挂这款比小说还精彩的国漫修仙都市游戏里全都有快来开启爽文般带着妹子打怪兽的后宫养成人生吧";"https://cdn.cloudflare.steamstatic.com/steam/apps/2057550/header.jpg?t=1691722136";"https://cdn.cloudflare.steamstatic.com/steam/apps/2057550/ss_9efee3217c003e07ce77e42f068f87540760eb6d.1920x1080.jpg?t=1691722136";"https://store.steampowered.com/app/2057550/?snr=1_2300_4__salebrowseall";1
1284;"Breaking Box";"₩ 10,500";"₩ 7,350";"-30%";"Breaking Box is a 3D multiplayer game with a level editor ingame You can create your own levels challenge levels and enjoy the competition with friends";"https://cdn.cloudflare.steamstatic.com/steam/apps/1077510/header.jpg?t=1694576544";"https://cdn.cloudflare.steamstatic.com/steam/apps/1077510/ss_507a1750e31039eb01a548f8509ccebf771fdc49.1920x1080.jpg?t=1694576544";"https://store.steampowered.com/app/1077510/Breaking_Box?snr=1_2300_4__salebrowseall";1
1285;"Lifeless Moon";"₩ 26,700";"₩ 24,030";"-10%";"During an expedition to the Moon two astronauts find themselves in a familiar town back on Earth They soon discover the town is the beginning of a strange and mysterious journey";"https://cdn.cloudflare.steamstatic.com/steam/apps/1147330/header.jpg?t=1692250755";"https://cdn.cloudflare.steamstatic.com/steam/apps/1147330/ss_913d10b645dafa81c51c97a461eb5dae243dcaef.1920x1080.jpg?t=1692250755";"https://store.steampowered.com/app/1147330/Lifeless_Moon?snr=1_2300_4__salebrowseall";1
1286;"Sengoku Dynasty - Original Soundtrack";"₩ 6,700";"₩ 5,360";"-20%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2513020/header.jpg?t=1691679569";"https://cdn.cloudflare.steamstatic.com/steam/apps/2513020/ss_2a38530b30ca5cda04c5e2b4f15521a100a927d4.1920x1080.jpg?t=1691679569";"https://store.steampowered.com/app/2513020/Sengoku_Dynasty__Original_Soundtrack?snr=1_2300_4__salebrowseall";1
1287;"Sengoku Dynasty - Official Guide";"₩ 12,500";"₩ 10,000";"-20%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2513030/header.jpg?t=1691679557";"https://cdn.cloudflare.steamstatic.com/steam/apps/2513030/ss_231b5e85ee801d2e7ea33e9bb79410cfe7b0e357.1920x1080.jpg?t=1691679557";"https://store.steampowered.com/app/2513030/Sengoku_Dynasty__Official_Guide?snr=1_2300_4__salebrowseall";1
1288;"Stray Gods - Red Edition (Original Game Soundtrack)";"₩ 5,130";"₩ 4,100";"-20%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2517740/header.jpg?t=1691650896";"https://cdn.cloudflare.steamstatic.com/steam/apps/2517740/ss_4355adc6d3de957f1cdee13f71a5f1a674da883d.1920x1080.jpg?t=1691650896";"https://store.steampowered.com/app/2517740/Stray_Gods__Red_Edition_Original_Game_Soundtrack?snr=1_2300_4__salebrowseall";1
