TITLE,PRICE,SALEPRICE,SALEPER,DESCRIPTION,IMGDATA,GAMEIMG,URL
The Last Hero of Nostalgaia - The Rise of Evil DLC (한국어판),"8,900원","7,120원",-20%,새로운 모험을 떠나 Nostalgaia를 더 깊이 파헤쳐보세요 The Rise of Evil DLC 확장 콘텐츠가 도착했습니다 향수 전통 진보가 어우러진 세상이 풍경을 새롭게 변화시킬 영웅을 기다리고 있습니다 강력한 적들의 공격에 맞서세요 혹독한 시련의 증거로 존재하는 적들이 용감무쌍한 영혼을 기다립니다 진보를 얽매는 사슬을 끊어 향수의 구조에 도전하고 그 안에 숨겨진 수수께끼를 풀어보세요 과거의 오래된 방식을 탈피한 잃어버린 조각을 찾으며 부패에 사로,https://image.api.playstation.com/vulcan/ap/rnd/202305/1613/f94d4ddecb9c9b1221394956e37966c08449d2c7aca06ad9.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202306/1510/7befc7fa98400c7763f55991b5cd316c22876cf04e81efdb.png?w=1920,https://store.playstation.com//ko-kr/product/UP2680-PPSA10581_00-0803728034680636
"The Rumble Fish 2 (중국어(간체자), 한국어, 영어, 일본어, 중국어(번체자))","34,800원","26,100원",-25%,2005년 Dimps에서 개발한 전설적인 아케이드 게임 이 격투 게임은 SMA의 부드러운 영상 표현과 2종류의게이지 시스템으로 높은 수준의 전략을 선보여 인기를 얻었습니다 그리고 새로운 최신 기능이 추가되어 더욱 쉽게 플레이할 수 있습니다격투 게임의 전설적인 스튜디오에서 연마된 전투 시스템다양한 격투 게임 개발에 참여한 Dimps의 최초의 오리지널 대전 격투 게임 오펜스디펜스로 2개의 게이지 시스템과 SMA스무스 모델 애니메이션로 매끄러운 2D 영상 표,https://image.api.playstation.com/vulcan/ap/rnd/202208/0202/DCaeNvGN60tAc7przSOxR8ee.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202210/1203/0nV0cNqqEkj0sgzRKlMzllYg.jpg?w=1920,https://store.playstation.com//ko-kr/product/JP4236-CUSA34435_00-TRF20000000PS4JP
"The Tomorrow Children: Phoenix Edition Island Explorer (한국어, 영어, 일본어, 중국어(번체자))","54,800원","27,400원",-50%,이 버전의 구성품 The Tomorrow Children Phoenix Edition 정식 게임 Island Explorer DLC 팩  10가지 독점 의상과 12가지 독점 가방 포함The Tomorrow Children Phoenix Edition은 가상의 미래 속에서 펼쳐지는 멀티플레이어 협동 액션 게임입니다모든 인류의 정신을 통합하는 실험이 실패로 돌아가면 이제 문명의 복구는 보존된 인간 생존자를 찾기 위해 보이드 깊은 곳까지 진입할 수 있는 새로,https://image.api.playstation.com/vulcan/ap/rnd/202208/2405/frNtdbFBH2TGk3Jde1ipU4VM.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202207/1907/1k3vVsjVUS8YLuHjIyr5y3mM.jpg?w=1920,https://store.playstation.com//ko-kr/product/HP0743-CUSA28034_00-6981175295107225
The Uncertain: Last Quiet Day (영어),"16,800원","5,040원",-70%,당신은 이미 오래 전에 멸종한 인류에 대한 유별난 호기심을 가진 엔지니어링 로봇인 RT217NP를 조종하게 됩니다 한때 번영했던 인간 문화의 폐허 속을 탐험하고 인류 소멸 뒤에 감춰진 진실을 파헤치세요강철의 정신모든 결정이 단순한 0과 1의 조합으로 이루어지는 순전한 기계 논리에 지배되는 세상 속에서 도덕성의 개념은 여전히 유효할까요 당신은 모험을 진행하면서 어려운 선택을 내리고 도덕성의 새로운 의미를 깨닫게 될 것입니다생물학적 시대의 유적인류는 인류 ,https://image.api.playstation.com/vulcan/ap/rnd/202108/1811/oGKKOqZYHOehRUgwBlrQkaoF.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202108/1910/VNSF9lTb8EOluX22s2OJJ6rI.jpg?w=1920,https://store.playstation.com//ko-kr/product/EP6008-CUSA27193_00-9892558651788920
The Voices Stories (영어),"1,200원",120원,-90%,약 20년 전 매튜 그린이 쓴 5편의 단편 소설집,https://image.api.playstation.com/vulcan/ap/rnd/202307/2616/47025cb4f628c5ef323212b5eb09c47e404777110b3ac0b2.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202307/2616/7568a60569b37ebc3de9608793869f24d43df88437d36593.jpg?w=1920,https://store.playstation.com//ko-kr/product/UP3058-CUSA33742_00-1229821403699740
Theme Park Simulator: Rollercoaster Paradise (영어),"16,800원","10,080원",-40%,Theme Park Simulator가 마음에 드십니까Theme Park Simulator  Rollercoaster Paradise로 재미있는 세계를 발견하고 놀라운 시뮬레이터를 즐기십시오지금 다운로드하세요  다양한 시뮬레이터가 있습니다 범퍼카인버터La Olla Tagada와일드 마우스 롤러 코스터테크노 점프트위스터가미카제도카이도 롤러 코스터바이킹 선박가미카제러브 익스프레스또한  승객들과 놀아요지금 Theme Park Simulator로 즐기십시오,https://image.api.playstation.com/vulcan/ap/rnd/202008/0514/zAAR1B2fmgs79dOSW15hTtGX.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202008/0608/8qJ2xa7jGYJoqUrSO9hTOlW5.jpg?w=1920,https://store.playstation.com//ko-kr/product/EP3843-CUSA23527_00-0639216405103768
"Through the Darkest of Times (중국어(간체자), 영어, 일본어)","16,800원","7,560원",-55%,어두운 시대는 두려움과 위험을 의미합니다 순찰을 돌며 그들의 관점에 공개적으로 맞서는 사람들을 찾아다니는 국가사회주의자들에게 붙잡힐 수 있는 위험 정권에 반대한다는 이유로 독일군에 의해 구타당하거나 심지어 살해될 수 있는 위험 사랑하는 사람을 포함하여 모든 것을 잃을 위험이 있습니다 이것이 우리가 사는 방식입니다 이것이 우리가 생존을 시도하는 방법입니다 가장 어두운 시대를 경험하기계획 행동 생존당신은 1933년 베를린에서 유대인 가톨릭 및 공산주의자 그,https://image.api.playstation.com/vulcan/ap/rnd/202007/0807/pmwogeYLYtOPdNYJRAnjvmm9.png?w=440,https://image.api.playstation.com/vulcan/img/rnd/202103/2310/kzg3uDBe2VDmZu5Sa7B4Ors4.png?w=1920,https://store.playstation.com//ko-kr/product/UP0977-CUSA20142_00-TTDOTBASEGAME000
Through the Woods (영어),"22,800원","5,700원",-75%,Through the Woods는 노르웨이 서부 해안의 숲에서 벌어지는 3인칭 호러 어드벤처이며 어머니와 실종된 아들의 이야기를 주제로 합니다 반응형 이야기 진행을 통해 플레이어는 아들의 실종을 둘러싼 사건과 관련된 어머니의 이야기를 경험하게 됩니다 플레이어는 노르웨이 신화와 민담의 영향을 받은 배경 속에서 아들을 찾기 위해 끔찍한 장소로 들어간 공포에 빠진 여성을 따라갑니다Through the Woods를 통해 개발사 Antagonist는 어린 시절 ,https://image.api.playstation.com/cdn/EP2632/CUSA09137_00/vzgkmynI8apORyF8LQOp5ntfOCTVVFgy.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202203/0710/IFs6OMoQGdcrLcU2JDXzfAm8.png?w=1920,https://store.playstation.com//ko-kr/product/EP2632-CUSA09137_00-THROUGHTHEWOODS1
THUNDER (영어),"1,200원",720원,-40%,THUNDER는 빠르게 진행되는 원버튼 게임입니다당신은 뇌우의 한가운데를 달리고 있습니다 번개가 땅을 칠 때 형성되는 별을 모아 점수를 얻으세요 그러나 번개에 맞지 않도록 하십시오 버튼을 누르거나 화면의 측면을 치면 방향을 반대로 바꿀 수 있습니다공격을 받으면 게임이 종료됩니다,https://image.api.playstation.com/vulcan/ap/rnd/202207/1913/enh5EudZYa3hIabhIEsRsfKs.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202207/1913/VXjuPiRhR8wLCSPS99AfAsuR.png?w=1920,https://store.playstation.com//ko-kr/product/HP5361-CUSA35853_00-0396429049354813
"Time Loader (중국어(간체자), 한국어, 영어, 일본어)","16,800원","5,040원",-70%,작은 로봇을 타고 90년대로 돌아가 끔찍한 사고를 막게 됩니다 크리에이터의 집을 탐색하고 머리를 쥐어짜내 퍼즐을 해결하고 고유하고 강력한 업그레이드를 하며 완전히 새로운 관점으로 집안 아이템들을 바라보세요하지만 잊지 마세요 시간을 건드리면 심각한 결과가 발생합니다 과거를 바꿀 수 있지만 그 결과를 감당할 수 있을까요게임플레이 특징뒤집혀진 관점매우 친숙한 물체조차 당신이 장난감 차 크기가 되면 다르게 보입니다 모든 움직임을 지켜보면서 이 위험한 신세계에 ,https://image.api.playstation.com/vulcan/ap/rnd/202110/1113/LG06uRtspprNIJMBOpIzGXjF.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202110/1113/Z5Aj10PPE5IMUMwxk8PaTi4V.jpg?w=1920,https://store.playstation.com//ko-kr/product/EP6008-CUSA30591_00-7800865168715916
"Tiny Troopers: Global Ops (중국어(간체자), 한국어, 영어, 일본어, 중국어(번체자))","22,800원","18,240원",-20%,세계 전쟁주목하세요 Tiny Troopers가 고속 아케이드 트윈스틱 슈터 Global Ops로 돌아왔습니다임무요 베테랑으로 구성된 엘리트 부대를 이끌고 40개 이상의 미션과 6개 이상의 전장에서 캠페인을 수행하세요트루퍼들과 함께 불타는 사막 짙은 정글 얼어붙은 툰드라에서 폭발적인 전투를 치르세요멀티플레이어 크로스플레이크로스 플랫폼 플레이로 최대 4명과 온라인으로 힘을 합치세요 PC 또는 콘솔에서 솔로 전투 또는 온라인으로 24인 유닛 부대를 구성하고 ,https://image.api.playstation.com/vulcan/ap/rnd/202207/1112/rKc0ZNYqm385gvRHetVBv5zp.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202207/1112/ulXKBtmgxPERp0rLOM7m2fP4.jpg?w=1920,https://store.playstation.com//ko-kr/product/UP4382-PPSA02842_00-TINYTROOPERSMERC
Tip Top: Don’t fall! (영어),"10,800원","5,400원",-50%,Tip Top은 절대 반복되지 않는 절차별로 생성되는 경로가 있는 아케이드 스타일의 등반 게임입니다영원한 죽음에 떨어지지 않는지 확인하면서 전 세계 구석구석을 탐험하게 하는 매력적인 싱글 플레이어 캠페인이 제공됩니다플레이어는 혁신적인 제어 방식을 사용하여 가능한 한 효율적으로 유지하면서 캐릭터의 손을 한 홀드에서 다음 홀드로 이동합니다 정점에 도달하기 위해 사용할 수 있는 체력은 제한되어 있습니다 체력이 바닥나거나 홀드를 놓치면 떨어지게 됩니다하지만 로,https://image.api.playstation.com/vulcan/ap/rnd/202208/1813/H58XiuLMtuzWqLUF48k6PWWX.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202208/1813/YruoRw7yfCmpU5wgZfXC6jlS.png?w=1920,https://store.playstation.com//ko-kr/product/HP1792-PPSA07854_00-SYPS5TIPTOPDONTF
ToeJam & Earl: Back in the Groove! (영어),"16,800원","8,400원",-50%,ToeJam and Earl have crashlanded back on Earth in ToeJam  Earl Back in the Groove a funky fresh roguelike adventure infused with old skool hiphop and jam packed with awesome throwbacks to the 1991 classic Original Funk Lord and cocreator Greg Johnson is b,https://image.api.playstation.com/vulcan/ap/rnd/202108/0618/TG4NR3KaBNInEOZpfoOQ46Uy.png?w=440,https://image.api.playstation.com/vulcan/img/rnd/202108/0618/l0lWLIzbWTu3F9THhNYotQiw.jpg?w=1920,https://store.playstation.com//ko-kr/product/UP1845-CUSA13800_00-BSTUBCUSA1380000
"TOEM (중국어(간체자), 한국어, 영어, 일본어, 중국어(번체자))","22,800원","11,400원",-50%,손으로 그린 모험 게임에서 즐거운 모험을 떠나며 사진작가의 안목을 사용해 마법 같은 TOEM의 미스터리를 밝혀내세요 괴짜 캐릭터들과 대화하고 좋은 사진을 찍어 이들의 문제를 해결하고 여유로운 풍경을 따라 여행을 떠나세요주요 기능  카메라로 사진을 찍어 퍼즐을 해결하고 사람들을 도우세요  느긋한 비트를 들으며 주변 환경을 즐기세요  괴짜 캐릭터들을 만나고 이들의 문제를 해결하세요,https://image.api.playstation.com/vulcan/ap/rnd/202108/1213/jQITReCsnpS5ATrg2jrHF2w5.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202108/1213/xAGTMkeWyIgst8RHjKZxToB5.jpeg?w=1920,https://store.playstation.com//ko-kr/product/UP6990-PPSA04354_00-0801952478920400
"Togges (중국어(간체자), 영어, 일본어)","22,800원","9,120원",-60%,이전에 플레이해보지 못한 게임Togges의 다채로운 세계에 뛰어드세요 이 잊을 수 없는 샌드박스 모험에는 새로운 것과 친숙한 것이 조합되어 있습니다특징 우주 주위에 Togges라고 불리는 귀여운 블록을 펼치고 쌓아 은하를 공허의 실타래에서 구하여 퍼즐을 푸세요 비선형 클래식 CollectAThon 3D 플래포머 30개에 가까운 보너스 레벨이 포함된 7개의 거대한 레벨 발견에 관한 깨달음의 순간이 포함된 탐험에 초점을 맞춤 다양하고 사랑스러운 캐릭터와 재,https://image.api.playstation.com/vulcan/ap/rnd/202210/2710/6VJH8mkmXaWaaU66v8Luj0n8.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202210/2710/VJXk0WPetHEl4UgSNjullk7k.jpg?w=1920,https://store.playstation.com//ko-kr/product/EP5360-PPSA08955_00-TOGGES00000005EU
Tokyo Run (영어),"1,200원",600원,-50%,Tokyo Runner는 절대 질 수 없는 도쿄에서 펼쳐지는 끝없는 러너 게임입니다 스모 선수와의 충돌을 피하고 동전을 수집하십시오,https://image.api.playstation.com/vulcan/ap/rnd/202107/2609/cfqYPqtGme2FgC14gyjh07Q2.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202107/2609/9M1Ld1IVrjXkVvndr4BAEeX4.jpg?w=1920,https://store.playstation.com//ko-kr/product/HP5578-CUSA29651_00-4809156344467704
황소 (영어판),"3,400원","2,380원",-30%,본 소프트웨어는 다운로드 받으신 후에는 재화의 가치가 현저히 감소되기 때문에 환불되지 않습니다 해당 법률에 따라 재화의 가치가 손상되지 않은 다운로드 받지 않은 경우로서 구매 후 7일 이내 취소를 요청 하신 경우에 한해서만 취소 처리 가능합니다1100lbs의 황소와 상호 작용하는 당신의 기술 반사 및 빠른 반응에 도전 할 최초의 투우 시뮬레이터 게임전세계에서 가장 유명한 투우장에서 용감한 황소를 만나고 최고의 투우사가 될 수 있습니다흥미롭고 재미있는 방,https://image.api.playstation.com/cdn/UP1291/CUSA02944_00/5nQkGn3fMl5zOwmV8soBvbKz5DqI4cFAVhQLkCIsCHxA5ksc4jD5CyXmyZ4oIG6G.png?w=440,https://image.api.playstation.com/cdn/UP1291/CUSA02944_00/uGOnBxZRKRRztjNaMmzdnyQWbKYjFPRS.png?w=1920,https://store.playstation.com//ko-kr/product/UP1291-CUSA02944_00-ASIA000000000001
Total Arcade Racing (영어),"10,800원","5,400원",-50%,토탈 아케이드 레이싱은 경주로에서 빠르게 레이싱하는 고전적인 아케이드 레이싱 게임입니다 다양한 게임 모드로 TV 한 대에서 혼자 또는 최대 8명의 친구와 함께 플레이할 수 있습니다전 세계 플레이어와 경쟁하여 명예의 전당 리더보드에서 1위를 차지할 수 있는지 보세요주요 특징 최대 8명까지 로컬 멀티플레이어 성능과 핸들링이 다른 다양한 자동차 여러 가지 다양한 코스 아케이드 레이스 타임 트라이얼 챔피언십 엘리미네이션 엔드리스 레이스 데몰리션 더비 서바이벌 ,https://image.api.playstation.com/vulcan/ap/rnd/202208/0814/Y4nnspe6L8kKpS2PeABXG41m.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202210/3120/ALIG8LQykjIlMEL4eKmE25vZ.jpg?w=1920,https://store.playstation.com//ko-kr/product/EP7615-CUSA34682_00-2915948447981782
TOTOGE (영어),"1,200원",720원,-40%,TOTOGE는 빠르게 진행되는 원버튼 게임입니다당신은 화면의 측면 중 하나를 향해 끊임없이 떨어지는 닭을 제어합니다 당신의 목표는 무작위로 나타나는 스파이크에 착륙하지 않는 것입니다 버튼을 눌러 공중으로 점프하면 통과한 거리에 따라 추가 점수를 얻을 수 있습니다 화면의 측면을 치면 돌아서게 됩니다스파이크를 치면 게임이 끝납니다,https://image.api.playstation.com/vulcan/ap/rnd/202207/1914/FVQr6UgSFJH6hJ2nuL4XfnYy.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202207/1914/L5lfs5rZRO9XEjipjlkVPzkS.png?w=1920,https://store.playstation.com//ko-kr/product/HP5361-CUSA35906_00-5829324503759536
Tour de France 2022 (영어),"54,800원","10,960원",-80%,공식 Tour de France 2022 게임에서 노란색 저지를 쟁취하세요 주간 도전 및 순위표와 함께 새로운 온라인 모드를 체험해 보세요 솔로 모드에서는 이제 제공되는 92가지 스테이지에서 사고부상 질병 등를 경험하게 됩니다전설이 되어 보세요Tour de France 2022에서 Pro Leader 모드로 나만의 사이클 선수를 만들 수 있습니다 프로필클라이머 스프린터 펀처 올라운더을 골라 미래의 그랜드 부클 우승자가 되거나 위대한 클래식 스페셜리스트가,https://image.api.playstation.com/vulcan/ap/rnd/202204/1509/v8sC3bO3hwhM164YQUWE3ngc.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202204/1509/H1c0Op4iRl8Q8QEKBObrKs0T.jpg?w=1920,https://store.playstation.com//ko-kr/product/EP6665-CUSA32196_00-TDF2200000000000
"Tower Princess (중국어(간체자), 한국어, 영어, 일본어)","22,800원","13,680원",-40%,기사의 일상을 그린 매력적인 3D 로그라이트 플랫포머 창을 갈고 드래곤을 공포에 떨게 하세요 아 그리고 구출한 공주와 왕자님과 데이트도 해보세요옛날 옛적에 머나먼 땅에서 이블 드래곤은 만날 수 있는 모든 왕족을 포로로 잡았습니다 모든 왕국의 많은 합당한 구혼자들이 그 짐승과 맞서려고 했지만 성공하지 못했습니다 이제 당신 차례입니다 최선을 다해 던전을 이기고 드래곤을 무찌르고 가장 완벽한 데이트를 관리해야 합니다모든 실행은 독특한 모험입니다3D 플랫폼과 ,https://image.api.playstation.com/vulcan/ap/rnd/202112/1614/Liqyg9rVhygOdsacTpYPKmGQ.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202112/1614/0olXbBpFGbF4NcCHPOpX9dk6.jpg?w=1920,https://store.playstation.com//ko-kr/product/UP4416-CUSA32062_00-9983851152263298
데칼: 액션 팩 (한국어판),"5,800원","4,350원",-25%,액션 팩에서는 총 50종의 놀라운 데칼이 들어 있는 신규 카테고리 4개를 잠금 해제할 수 있습니다 액션 팩에는 표지판 총알 자국 레이싱 스트라이프에서부터 항공기 계기판 다이얼까지 다양한 데칼이 들어 있습니다 실제 전투에서 입은 듯한 대미지 또는 기술적인 디테일을 추가하여 창작물에 개성을 부여해 보세요 팩은 다음과 같이 구성됩니다표지판 및 기호십자선 깨지기 쉬움 경고 뜨거움 주의 핵 위험 스마일 위험 표시 경고 테이프 Trailmakers 로고 넓은 화물,https://image.api.playstation.com/vulcan/ap/rnd/202208/1708/yUYxmDPWP18Hgkid0Am9hHSp.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202208/1708/yUYxmDPWP18Hgkid0Am9hHSp.png?w=780,https://store.playstation.com//ko-kr/product/EP3585-PPSA08379_00-DECALSACTIONPACK
데칼: 표정 팩 (한국어판),"5,800원","4,350원",-25%,데칼 표정 팩을 구매하면 총 28종의 놀라운 데칼이 들어 있는 신규 카테고리 2개를 잠금 해제할 수 있습니다 입과 눈으로 가득 찬 표정 팩에서 여러분은 꿈에 그리던 상어 이빨을 가진 말을 만들어볼 수 있습니다 팩은 다음과 같이 구성됩니다입기본 입 긴 입 혀를 내민 미소 입술 코와 수염 씩 웃기 상어 이빨 돼지코 칠성장어 입 흡혈귀 이 비명 지르는 입 개코 토끼 이빨 강도의 입눈기본 눈 귀여운 눈 햄버거 눈 화난 눈 큰 눈 터그 라이프 감은 눈 뜬 눈 졸,https://image.api.playstation.com/vulcan/ap/rnd/202208/1708/QS7s9ds0fSJkyOMcRWn7YLyc.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202208/1708/QS7s9ds0fSJkyOMcRWn7YLyc.png?w=780,https://store.playstation.com//ko-kr/product/EP3585-CUSA18027_00-DECALSEXPRESSION
"트레인 라이프: 레일웨이 시뮬레이터 - 오리엔트 익스프레스 트레인 에디션 (중국어(간체자), 한국어, 영어, 일본어, 중국어(번체자))",,"49,800원",,트레인 라이프에서만 만나볼 수 있는 Compagnie Internationale des WagonsLits에서 운영하는 전설적인 오리엔트 특급 증기 열차를 운행하고 잘 알려진 그 노선을 되짚어 보세요 오리엔트 익스프레스 트레인 에디션에는 트레인 라이프 레일웨이 시뮬레이터 게임 완전판과 다음과 같은 추가 콘텐츠가 포함되어 있습니다  Compagnie Internationale des WagonsLits에서 운영하는 1920년대의 오리엔트 특급열차 파리에서,https://image.api.playstation.com/vulcan/ap/rnd/202208/0508/X4a0LRIR5ULFGAiECTykjhYa.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202208/0408/w0drNwLKGQqou1zH7lxGvMMK.jpg?w=1920,https://store.playstation.com//ko-kr/product/EP6665-PPSA03851_00-TLRS00DELUXE0001
Tricky Towers (영어),"18,900원","6,615원",-65%,본 소프트웨어는 다운로드 받으신 후에는 재화의 가치가 현저히 감소되기 때문에 환불되지 않습니다 해당 법률에 따라 재화의 가치가 손상되지 않은 다운로드 받지 않은 경우로서 구매 후 7일 이내 취소를 요청 하신 경우에 한해서만 취소 처리 가능합니다최대 4명의 친구들과 함께 로컬 멀티플레이를 즐기고 온라인 배틀을 통해 전 세계의 플레이어들에게 도전하세요 폭넓은 싱글 플레이 과제들을 통해 실력을 갈고닦아 순위표에 높은 점수를 기록하세요Tricky Towers는,https://image.api.playstation.com/cdn/EP0999/CUSA05198_00/hzkICE3CX0xk9jrYanOsB1sDZynRKiEQI3skDf8PURzuHDjcVucdkydzuaiCysin.png?w=440,https://image.api.playstation.com/cdn/EP0999/CUSA05198_00/AfhdYDlqQFWRCVQSFGkWIuJZvAOkxrPm.png?w=1920,https://store.playstation.com//ko-kr/product/EP0999-CUSA05198_00-ASIA000000000000
트라인 4: 악몽의 왕자 (한국어판),,"35,000원",,시리즈 중 가장 완벽하게 만들어진 트라인을 경험하십시오트라인 시리즈는 트라인 4  악몽의 왕자와 함께 25D의 마법으로 되돌아갑니다 베스트셀러 어드벤처 시리즈의 세 영웅이 돌아와 곤란에 처한 어린 왕자 셀리어스를 되찾기 위한 여정을 떠납니다 마법사 아마데우스 전사 폰티우스 그리고 도둑 조야는 다시 한번 환상적인 동화 속 풍경을 통해 펼쳐지는 스릴 넘치는 퀘스트를 시작합니다셀리어스 왕자는 극도로 어두운 악몽을 겪고 있으며 그의 마법적 재능으로 인해 괴물 ,https://image.api.playstation.com/vulcan/img/cfn/11307qr-Dc2UWLZqhBYVB6PdJbhf_t9KTo--78hNIzg_rqMM9dDYR-Lp76eb7S4aL-X3-7RF6fWIfbXw7U4UsPhC144_L4NU.png?w=440,https://image.api.playstation.com/vulcan/img/cfn/11307OrRpOVsSDmhXIYsx1xDPj1ZFQL5zIke24UuKgTkGCZMVzteVRUFzoAer72TRL0F3kLvjPmKQFEonnWmwUU9P-A5t21e.png?w=1920,https://store.playstation.com//ko-kr/product/UP4029-CUSA10755_00-ASIAFULLGAME0000
Tump Jump (영어),"2,400원","1,800원",-25%,Tump Jump는 쉬운 게임 플레이와 많은 재미를 제공하는 편안한 2D 플랫포머 게임입니다,https://image.api.playstation.com/vulcan/ap/rnd/202207/2419/STj2TV9nY2FgO6G8RRU7k0Ak.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202207/2419/hyxRqa4FdfaMTHYE5F6X9Fef.png?w=1920,https://store.playstation.com//ko-kr/product/HP7695-PPSA08887_00-7372500913679894
"Tunche (중국어(간체자), 한국어, 영어, 일본어, 중국어(번체자))","22,800원","9,120원",-60%,고전적인 2D 진행형 격투 게임 방식을 화려하게 부활시키는 Tunche는 로그라이크와 으스스한 주술 요소를 가미하였으며 4인 코옵 플레이가 가능한 게임입니다 손으로 그린 아름다운 아마존의 세계를 탐험하고 무시무시한 보스를 제압하며 고대의 마법을 익히세요Tunche는 페루의 오랜 전설에 바탕을 둔 신비로운 스토리를 펼치는 2D 진행형 격투 게임입니다 손그림 애니메이션에 아슬아슬한 로그라이크 게임 방식과 빠른 템포의 전투를 결합한 Tunche에서는 깊은 아,https://image.api.playstation.com/vulcan/ap/rnd/202111/0813/L0czDzYR7yznU3DpP5JLL4SL.png?w=440,https://image.api.playstation.com/vulcan/img/rnd/202112/0219/YIXODHDR4jEB23X2JE3CYocG.png?w=1920,https://store.playstation.com//ko-kr/product/UP4416-CUSA28715_00-7796459196964798
Two Hundred Ways (영어),"16,800원","10,080원",-40%,성공적인 두뇌 티저 One Hundred Ways의 속편인 Two Hundred Ways는 퍼즐 팬들에게 극복해야 할 정신적 문제가 두 배나 많습니다 200개 레벨 각각의 임무는 쉬워 보입니다 하나 이상의 공을 출구로 안내하세요 그러나 최대 3개의 다른 레이어와 수많은 볼 트랩이 있는 레벨에서는 이 작업을 공원에서 산책할 수 없습니다 운 좋게도 플레이어는 목표를 달성하는 데 도움이 되는 수십 가지 도구를 사용할 수 있지만 더 많은 도구를 사용하면 레벨 ,https://image.api.playstation.com/vulcan/ap/rnd/202106/1513/5I11jw2tNv7GmrdKgwyv6Sjp.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202207/1119/blT75QRzzAcKsK1wCcB9o35Q.png?w=1920,https://store.playstation.com//ko-kr/product/UP6591-CUSA26589_00-4174543906305703
UD CAVE (영어),"1,200원",720원,-40%,UD CAVE는 빠르게 진행되는 원버튼 게임입니다화면이 반으로 나뉘며 각 반에는 동굴이 있습니다 양쪽의 동굴을 동시에 통과하는 두 명의 캐릭터를 제어합니다 오른쪽에 있는 동굴은 거꾸로 되어 있습니다 버튼을 누르면 두 문자가 모두 오른쪽으로 이동합니다 점수를 얻는 방법에 동전을 수집합니다두 캐릭터 중 하나가 동굴 측면에 부딪히면 게임이 종료됩니다,https://image.api.playstation.com/vulcan/ap/rnd/202207/1913/POWUuN5H9bUKE4zUmx96WgqT.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202306/0718/ed67b8a0daac7807ad1cd8caee0e9f5fd99da9294b7c49df.png?w=1920,https://store.playstation.com//ko-kr/product/HP5361-CUSA35876_00-5970024493977975
Ultimate ADOM - Caverns of Chaos (영어),"22,800원","6,840원",-70%,현대적으로 다시 태어난 전통적인 로그라이크 던전 크롤링 클래식을 체험하세요 무한하게 절차적으로 생성되는 던전 수많은 몬스터 이식 제작 광대한 스킬 트리 아이템으로 끝없는 리플레이가 가능합니다  세계관 속으로악은 처단되었습니다 Ancardia에 평화가 돌아오고 평민들은 다시 번영을 꿈꾸고 있습니다 Andor Drakon을 물리친 뒤 남은 폐허에서 7개의 세력이 지배를 위한 투쟁을 이어가는 중입니다 그리고 무시무시한 동굴 저 깊은 곳에서 ChAoS가 일어나,https://image.api.playstation.com/vulcan/ap/rnd/202207/2209/XFE7Pcq08lJbE95KwU5iHxHt.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202207/2709/JwVxc56fJLZaZIltmVyf0u0V.jpg?w=1920,https://store.playstation.com//ko-kr/product/EP5470-CUSA32146_00-0125212255162312
