TITLE,PRICE,SALEPRICE,SALEPER,DESCRIPTION,IMGDATA,GAMEIMG,URL
Tales of Shinobi Fantasy Magic Anime World Fight RPG Simulator,"₩ 6,580","₩ 1,000",-84%,"테일즈 오브 시노비 판타지
시노비의 이야기는 악에서 세계를 저장해야 합니다 강력한 시노비로 플레이를 할 수 싱글 플레이어 어드벤처 게임이다강력한 시노비로서 당신은 당신의 땅을 침공하기 위해 어두운 차원에서 도착한 어두운 장엄한 생물을 물리치기 위해 당신의 능력과 지식을 현명하게 사용해야 합니다 몬스터 땅에 도착하고 그들 모두를 물리칠 수 있는 포털을 엽니다어둠의 땅은 믿을 수 없는 힘을 가진 생물이 가득 그래서 당신은 당신의 능력을 사용하고 개발해야 합",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/c/e/ce5181e41801bebdafe5603275fd56def44a8b38de168587f375695fcdf0c816.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/c/e/ce5181e41801bebdafe5603275fd56def44a8b38de168587f375695fcdf0c816.jpg,https://store.nintendo.co.kr/70010000059350
VELONE,"₩ 16,400","₩ 6,560",-60%,"VELONE는 창의적인 자동화 논리 게임입니다
수수께끼의 행성 VELONE에서 죽어 가는 행성을 구해 달라고 외계인들이 당신에게 일을 맡깁니다 소행성이 충돌하며 행성의 모든 에너지 공급 체계가 망가졌습니다 당신은 귀중한 Velone 스톤을 제작하고 배치하는 유압 기계를 만들고 프로그래밍해 위기에 빠진 문명에 다시 동력을 공급해야 합니다논리적인 사고를 통해 어려운 기계적 퍼즐을 해결하고 새롭고 창의적인 방법으로 Velone 스톤을 프로그래밍해 모든 레벨을",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/a/b/abbb9fc37c0dfc9ae266dcf3fa6a652c2d1fa76fc86b17473af0a796daaf0516.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/a/b/abbb9fc37c0dfc9ae266dcf3fa6a652c2d1fa76fc86b17473af0a796daaf0516.jpg,https://store.nintendo.co.kr/70010000054604
Sissa's Path,"₩ 5,000","₩ 3,000",-40%,"이 편안한 밀기 퍼즐 시리즈 속에서 새끼 고양이가 장난감 정리하는 걸 도와주세요
시사라는 이르의 새끼 고양이의 별난 취미가 뭔지 알아보세요 시사는 정리 정돈을 아주 잘하는 고양이입니다 털실 뭉치를 밀어서 올바른 위치에 올리는 것이 시사의 목표입니다 귀엽고 다채로운 색상의 3D 스타일로 선보이는 Sissas Path는 당신이 시사가 되어 타일 바닥 위의 장난감을 옮겨야 하는 밀기 퍼즐 게임입니다털실 뭉치가 전부 흰색 동그란 타일 위에 올라가면 스테이지는 ",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/c/4/c4c5f89fbe7a20ac2fc1c907e20bf41b3327de72258709c36bdfafff948a1fa3.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/c/4/c4c5f89fbe7a20ac2fc1c907e20bf41b3327de72258709c36bdfafff948a1fa3.jpg,https://store.nintendo.co.kr/70010000058742
Counter Bottle Shooter-Pro Aim Master Target Bottle Shoot 3D Game Strike Pistol,"₩ 4,990","₩ 1,000",-79%,,https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/f/3/f3fd6ce1f9e4974f33122c13f242a67ec0f86d8e4b851e1e7918712fae34ebda.jpg,,https://store.nintendo.co.kr/70010000061918
언더던전,"₩ 18,260","₩ 1,990",-89%,"세상에서 가장 치명적인 배달 고양이가 되세요 강렬한 전투 여러 무기 및 까다로운 보스 전투 직장에서 가장 힘든 첫날 Kimuto와 함께하십시오
완전무장이 판타지 세계에서 다양한 방법으로 싸울 수 있습니다 마법의 거품 부메랑 대포 또는 고전적인 장검은 이 낯선 땅에서 먼 길을 갈 수 있습니다 모든 무기를 추가로 업그레이드하여 숨겨진 잠재력을 해제할 수 있습니다재미있는 세상양식화된 2D 그래픽과 미니 게임을 즐기세요 당신이 만나는 모든 캐릭터는 흥미로운 말",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/b/6/b6eff8cee2b8625f4ae201ae4c0d76ee3bf2e90cb8ea836b4caed25af051689c.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/b/6/b6eff8cee2b8625f4ae201ae4c0d76ee3bf2e90cb8ea836b4caed25af051689c.jpg,https://store.nintendo.co.kr/70010000053652
Children of Silentown,"₩ 28,000","₩ 19,600",-30%,"어두운 분위기의 아름다운 손 그림체 어드벤처에서 루시와 그녀의 친구들을 만나 보세요
여느 아이들처럼 루시는 숲을 두려워합니다 매일 밤 울려 퍼지는 포효 소리로 잠을 이룰 수 없습니다 꿈에서조차 마음 편히 뛰어놀 수 없어요사람들이 사라지는 게 일상이 되어버린 마을 이제 루시는 스스로 조사를 나서기에 충분한 나이가 됐습니다 적어도 루시는 그렇게 생각해요사일런타운의 아이들은 포인트 앤드 클릭 방식의 어드벤처 게임으로 신비하고 사랑스러운 이야기를 담고 있습니다",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/f/8/f89281de7d89761a2fbf2261977cfa0f6c46668a6bf24028c345683312f32851.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/f/8/f89281de7d89761a2fbf2261977cfa0f6c46668a6bf24028c345683312f32851.jpg,https://store.nintendo.co.kr/70010000054435
Rush Rally Origins,"₩ 17,500","₩ 10,500",-40%,"클래식 톱다운 랠리 레이싱 게임이 현대적인 그래픽과 물리 엔진과 함께 화려하게 돌아왔습니다
톱다운 및 등척성 시점의 클래식 랠리 게임의 규칙을 따르지만 다른 모든 분야에선 큰 발전을 이뤄낸 시리즈의 첫 번째 게임이 리메이크되어 다시 돌아옵니다 Rush Rally Origins 속에서 레이싱 장르의 뿌리로 돌아가세요 Rush Rally Origins는 오리지널 Rush Rally의 톱다운 레이싱 액션에 그 후속작인 Rush Rally 3의 탁월한 그래픽과",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/b/b/bbeca3a77c08cff8cf2543c58773645e38b60e9c27b02a2971777ef07886d7bd.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/b/b/bbeca3a77c08cff8cf2543c58773645e38b60e9c27b02a2971777ef07886d7bd.jpg,https://store.nintendo.co.kr/70010000051412
Elta7,"₩ 21,070","₩ 10,530",-50%,"Roguelike 데빌시티 슈팅 게임
미래세계는 스카이넷의 압박에 대항하기 위해 지하저항군은 지능비행기 엘타7호를 파견하여 에너지칩을 획득하고 에너지원천을 통제하여 스카이넷을 파괴하고 세계가 다시 자유를 얻도록 했다게임은 RogueLike  류 악마성 놀이를 위해 많은 무기 장비 칩 버프 다양한 보조무기 무기 방호 혈액량 보너스 업그레이드 등 조작을 설계하였으며 주무기 보조무기와 장거리 무기를 자유롭게 조합하여 복잡하고 다양한 지형을 가지고 있으며 화력",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/2/0/207468994f79d6599a388cad0448ee5c76c258f2b447f6e747448992efd021e0.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/2/0/207468994f79d6599a388cad0448ee5c76c258f2b447f6e747448992efd021e0.jpg,https://store.nintendo.co.kr/70010000061735
Kawaii Slime Arena,"₩ 7,000","₩ 3,500",-50%,"RPG 요소가 가미된 액션 3인칭 슈터
Kawaii Slime Arena에서 당신은 사랑스러운 미소녀 유이를 조종해서 괴상한 크리처 슬라임을 상대로 싸워야 합니다 무시무시한 슬라임의 침략을 막아낼 수 있는 건 오직 유이뿐입니다 하지만 그녀는 다양한 무기를 사용할 수 있답니다 파워업을 사용해서 유이의 능력을 향상시키고 모든 슬라임을 처치하세요특징 슬라임 적을 상대로 싸우고 거대한 보스를 물리치세요 다양한 무기를 사용해서 적의 침략을 막아내세요 무기 장비 ",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/3/3/339c1f9dc07caed732d429b4d925174875c658c916aa37bba4834bf145416221.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/3/3/339c1f9dc07caed732d429b4d925174875c658c916aa37bba4834bf145416221.jpg,https://store.nintendo.co.kr/70010000060385
Everybody's Home Run Rush,"₩ 4,700","₩ 3,290",-30%,"홈런 경쟁에서 승리하라
캐주얼 게임으로 인기를 끌었던 야구 게임이 홈런 경쟁에 특화되어 멀티플레이 모드를 탑재하고 Nintendo Switch에 당당히 이식홈런을 날려버리는 상쾌하고 쉬운 파티 게임절묘한 템포와 게임 밸런스로 몇 번이고 즐길 수 있다친구들과 함께 플레이하면 더욱더 재미있어질 것임에 틀림없다홈런왕이 되어라
 
알림
본 타이틀의 명칭이 여러 가지 사정으로 인해 변경되었음을 알려드립니다구명칭  Everybodys Home Run Derby신명",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/2/3/230719_everybody_s_home_run_rush_herobanner_en1.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/2/3/230719_everybody_s_home_run_rush_herobanner_en1.jpg,https://store.nintendo.co.kr/70010000058553
Sonority (울려 퍼짐),"₩ 20,000","₩ 16,000",-20%,"소노리티SONORITY는 정성들여 디자인되어 매혹적인 세계를 배경으로 펼쳐지는 혁신적인 음악 퍼즐 어드벤처 게임입니다
곡조를 이용한 독특한 퍼즐 시스템소노리티에서 플레이어 여러분은 황량한 세계에서 마법으로 사용되는 음악을 통해 게임을 극복해 나가셔야 합니다음표를 정확하게 배열하여 퍼즐을 푸세요 해답은 소리를 듣고 추측하거나 기호를 활용하여 찾을 수 있습니다 음악적 지식이 없어도 가능합니다줄거리플레이어는 어린 에스더를 조작하면서 그녀의 친구를 돕기 위한 ",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/4/a/4ab182fb30ce1622ba4204ef62a00b5b0bafd9e5684dfde59c188b65ca01d92c.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/4/a/4ab182fb30ce1622ba4204ef62a00b5b0bafd9e5684dfde59c188b65ca01d92c.jpg,https://store.nintendo.co.kr/70010000062270
Desktop Baseball,"₩ 8,500","₩ 2,550",-70%,"책상에서 공을 플레이하세요 누구나 간단한 운영으로 즐길 수 있습니다나만의 원본 팀을 만드십시오
우리 책상 위가 구장으로누구나 즐길 수 있는 간편한 조작이면서 심오한 흥정유니폼과 방망이 구종을 설정한 오리지널 팀을 이끌고노려라 전국대회 제패연습 경기혼자서 손쉽게 경기를 즐길 수 있습니다이닝 수 설정으로 살짝 차분히시간에 맞춰서 놀 수 있어요친구 대전최대 2인 플레이 가능손에 땀을 쥐는 백열의 싸움을 즐기자스탠다드 스타디움에서 테마파크까지개성 넘치는 구장이",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/9/d/9da53699803934078ab70327b8323c5ff6b3045d1f5d0fb239bbe9bc97adc631.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/9/d/9da53699803934078ab70327b8323c5ff6b3045d1f5d0fb239bbe9bc97adc631.jpg,https://store.nintendo.co.kr/70010000061368
Infected run to Survive: Zombie Apocalypse Survival Story Shooter Dead Cry,"₩ 6,500","₩ 1,000",-84%,도망치거나 죽어라최종 생존 지점에 도달할 수 있습니까 그 과정에서 수많은 장애물과 어려움을 만나게 될 것입니다죽은 자들이 우글거리는 잔인한 좀비 아포칼립스의 세계로 당신을 보내는 게임입니다 많은 무기가 좀비 무리를 헤쳐나가는 데 도움이 될 것입니다 게임에 존재하는 일부 파쿠르 요소는 목표를 향해 더 쉽게 이동할 수 있도록 합니다 다양한 맵과 퀘스트로 지루할 틈이 없습니다 또한 저희 매장에서는 권총에서 저격용 라이플에 이르기까지 다양한 유형의 총을 구입할,https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/2/0/20f04cf0e52b2c0c574490098b55ce29d03c491263b189d9e783bf27845f038e.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/2/0/20f04cf0e52b2c0c574490098b55ce29d03c491263b189d9e783bf27845f038e.jpg,https://store.nintendo.co.kr/70010000060976
Gravity Thrust,"₩ 5,550","₩ 1,000",-81%,"많은 솔로 미션을 수행하거나 멀티플레이어에서 다른 플레이어와 싸우고 옛 아케이드 시대를 되살려보세요
Gravity Thrust를 사용하면 우주선을 타고 동굴을 통과할 수 있으므로 생존을 위해 조심해야 합니다특징 목표가 다른 42개의 미션적 파괴 상자 수집 등 멀티플레이어 레이스를 할 수 있는 6개의 레이스 레벨최대 4명의 플레이어와 함께 멀티플레이어 전투최대 4인를 할 수 있는 6개의 전투 레벨",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/e/d/ed3602a36a1364ce604f741c73cf1863e52a5d1820456497ad86aeb171be72f7.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/e/d/ed3602a36a1364ce604f741c73cf1863e52a5d1820456497ad86aeb171be72f7.jpg,https://store.nintendo.co.kr/70010000061488
Pixel Boy - Lost in the Castle,"₩ 5,990","₩ 1,790",-70%,"픽셀 아트 그래픽의 2D 퍼즐 게임 거의 100개의 레벨을 해결하세요 시간 제한도 적도 없습니다 그냥 재미
Pixel Boy Lost in the Castle은 80년대 게임과 유사한 고전적인 2D 픽셀 아트 게임입니다 임무는 간단합니다 빨간 상자를 목표물로 옮기고 탈출구를 찾으세요창의적 사고와 문제 해결은 모든 레벨을 해결하는 데 필요한 것 이상입니다 하지만 걱정하지 마 막히면 항상 황금 왕관을 사용하여 레벨을 건너뛸 수 있습니다특징 해결해야 할 96",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/e/2/e231a423513ddf0b85d6d7661f83acd8dca82bb5b8eb5dcdb836cffc11a91b60.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/e/2/e231a423513ddf0b85d6d7661f83acd8dca82bb5b8eb5dcdb836cffc11a91b60.jpg,https://store.nintendo.co.kr/70010000061700
Desktop Dodgeball,"₩ 8,500","₩ 2,550",-70%,"누구나 놀았던 피구를 책상 위에서공을 피해 잡아결정해라 필살 슈퍼슛
학교 책상 위에서 피구다간단한 조작으로 뜨거운 흥정을 즐기자통상적인 룰은 물론임금님께 공을 맞히지 못하도록 지켜내는 왕도지나사방이 벽으로 둘러싸인 월도지 등다양한 특수 규칙이 가득포메이션과 유니폼을 획득하여오리지널 팀으로 전국의 강호교에 도전하라연습 경기혼자서 간편하게 경기를 즐기자다양한 공과 규칙 경기 시간 등을골라서 놀 수 있어친구 대전최대 4명으로 플레이 가능다 같이 와글와글 백열",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/e/6/e6bde94630d933ab442d31945698b6ab7d577aa23a431f23cbf984ba4ae8df80.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/e/6/e6bde94630d933ab442d31945698b6ab7d577aa23a431f23cbf984ba4ae8df80.jpg,https://store.nintendo.co.kr/70010000061507
Desktop Soccer,"₩ 8,500","₩ 2,550",-70%,"모두를 위한 재미 미친 킥오프를 위한 시간입니다
그랜드는 책상 위 간단한 조작으로 하기에 충분한 축구 게임JoyCon를 나누어 최대 4명이서 즐길 수 있는 사양할 필요 없는 허수아비 축구포메이션이나 포지션을 설정하고 자신만의 오리지널 팀을 만들어내자목표로 해 토너먼트 우승연습 경기혼자서 간단하게 시합을 하거나COM끼리의 경기를 관람할 수 있습니다친구 대전최대 4명으로 플레이 가능혼자서 3명을 맞아 공격하는 것도 좋고 2대 2로 겨루는 것도 좋고팀 조합은",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/3/5/35bdcc64a412354488bab79869dfd5a6aa3ce0b8951d7c0fa8357565780cba43.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/3/5/35bdcc64a412354488bab79869dfd5a6aa3ce0b8951d7c0fa8357565780cba43.jpg,https://store.nintendo.co.kr/70010000061411
